checkpoint,site,condition,records,target_accuracy,target_balanced_accuracy,source_accuracy,random_label_target_accuracy,alpha,pair_null_mean,pair_null_ci95_low,pair_null_ci95_high,pair_permutation_p,pair_permutation_samples
lora-step100,layer_22_assistant,patch_permutation,400,0.39249998331069946,0.41842105984687805,0.39249998331069946,0.23250000178813934,1.0,,,,,0
lora-step100,layer_22_image_mean,vision,400,0.8700000047683716,0.8673469424247742,0.8700000047683716,0.17999999225139618,1.0,0.25147249948978423,0.20749999582767487,0.29499998688697815,0.0004997501249375312,2000
lora-step100,layer_22_image_mean,paired_counterfactual_image,400,0.03999999910593033,0.04250141605734825,0.8700000047683716,0.2549999952316284,1.0,,,,,0
lora-step100,layer_22_image_mean,shuffled_image,400,0.2549999952316284,0.2538699805736542,0.8700000047683716,0.2775000035762787,1.0,,,,,0
lora-step100,layer_22_image_mean,patch_permutation,400,0.7949999570846558,0.8105083703994751,0.7949999570846558,0.23999999463558197,1.0,,,,,0
lora-step100,layer_23_assistant,vision,400,0.4699999988079071,0.5,0.4699999988079071,0.23250000178813934,1.0,0.23530999962985516,0.2024375006556511,0.27000001072883606,0.0004997501249375312,2000
lora-step100,layer_23_assistant,paired_counterfactual_image,400,0.19749999046325684,0.21032825112342834,0.4699999988079071,0.26249998807907104,1.0,,,,,0
lora-step100,layer_23_assistant,shuffled_image,400,0.2549999952316284,0.271137535572052,0.4699999988079071,0.23499999940395355,1.0,,,,,0
lora-step100,layer_23_assistant,patch_permutation,400,0.4449999928474426,0.4736842215061188,0.4449999928474426,0.2199999988079071,1.0,,,,,0
lora-step100,layer_23_image_mean,vision,400,0.8075000047683716,0.8035714626312256,0.8075000047683716,0.23250000178813934,1.0,0.2518437491208315,0.20749999582767487,0.29499998688697815,0.0004997501249375312,2000
lora-step100,layer_23_image_mean,paired_counterfactual_image,400,0.0625,0.06618562340736389,0.8075000047683716,0.23749999701976776,1.0,,,,,0
lora-step100,layer_23_image_mean,shuffled_image,400,0.26749998331069946,0.26735013723373413,0.8075000047683716,0.26499998569488525,1.0,,,,,0
lora-step100,layer_23_image_mean,patch_permutation,400,0.7400000095367432,0.7490153908729553,0.7400000095367432,0.3400000035762787,1.0,,,,,0
lora-step100,layer_24_assistant,vision,400,0.4699999988079071,0.5,0.4699999988079071,0.23250000178813934,1.0,0.23509999985992908,0.20000000298023224,0.26750001311302185,0.0004997501249375312,2000
lora-step100,layer_24_assistant,paired_counterfactual_image,400,0.19749999046325684,0.21032825112342834,0.4699999988079071,0.26249998807907104,1.0,,,,,0
lora-step100,layer_24_assistant,shuffled_image,400,0.2549999952316284,0.271137535572052,0.4699999988079071,0.23499999940395355,1.0,,,,,0
lora-step100,layer_24_assistant,patch_permutation,400,0.38499999046325684,0.4105263352394104,0.38499999046325684,0.2149999886751175,1.0,,,,,0
lora-step100,layer_24_image_mean,vision,400,0.7149999737739563,0.75,0.7149999737739563,0.23250000178813934,1.0,0.23757124958187342,0.20000000298023224,0.2750000059604645,0.0004997501249375312,2000
lora-step100,layer_24_image_mean,paired_counterfactual_image,400,0.10749999433755875,0.11559139937162399,0.7149999737739563,0.22749999165534973,1.0,,,,,0
lora-step100,layer_24_image_mean,shuffled_image,400,0.21249999105930328,0.22519229352474213,0.7149999737739563,0.23999999463558197,1.0,,,,,0
lora-step100,layer_24_image_mean,patch_permutation,400,0.7724999785423279,0.8004385828971863,0.7724999785423279,0.23250000178813934,1.0,,,,,0
lora-step100,projector_center_mean,vision,400,0.9325000047683716,0.9407894611358643,0.9325000047683716,0.2849999964237213,1.0,0.2500387495011091,0.20749999582767487,0.29499998688697815,0.0004997501249375312,2000
lora-step100,projector_center_mean,paired_counterfactual_image,400,0.02499999850988388,0.02551020309329033,0.9325000047683716,0.23499999940395355,1.0,,,,,0
lora-step100,projector_center_mean,shuffled_image,400,0.2224999964237213,0.22252145409584045,0.9325000047683716,0.2574999928474426,1.0,,,,,0
lora-step100,projector_center_mean,patch_permutation,400,0.3425000011920929,0.34766554832458496,0.3425000011920929,0.2750000059604645,1.0,,,,,0
lora-step100,projector_global_mean,vision,400,0.8075000047683716,0.8035714626312256,0.8075000047683716,0.3024999797344208,1.0,0.2515487492159009,0.20999999344348907,0.29249998927116394,0.0004997501249375312,2000
lora-step100,projector_global_mean,paired_counterfactual_image,400,0.0625,0.06618562340736389,0.8075000047683716,0.2175000011920929,1.0,,,,,0
lora-step100,projector_global_mean,shuffled_image,400,0.26749998331069946,0.26735013723373413,0.8075000047683716,0.23749999701976776,1.0,,,,,0
lora-step100,projector_global_mean,patch_permutation,400,0.8075000047683716,0.8035714626312256,0.8075000047683716,0.3024999797344208,1.0,,,,,0
lora-step100,projector_spatial_2x2,vision,400,1.0,1.0,1.0,0.512499988079071,1.0,0.2526312496215105,0.20999999344348907,0.29750001430511475,0.0004997501249375312,2000
lora-step100,projector_spatial_2x2,paired_counterfactual_image,400,0.0,0.0,1.0,0.16499999165534973,1.0,,,,,0
lora-step100,projector_spatial_2x2,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.25,1.0,,,,,0
lora-step100,projector_spatial_2x2,patch_permutation,400,0.33249998092651367,0.3172086477279663,0.33249998092651367,0.3649999797344208,1.0,,,,,0
lora-step100,tower_center_mean,vision,400,1.0,1.0,1.0,0.17749999463558197,1.0,0.2532087494805455,0.20999999344348907,0.2975625142455098,0.0004997501249375312,2000
lora-step100,tower_center_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.2824999988079071,1.0,,,,,0
lora-step100,tower_center_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.2874999940395355,1.0,,,,,0
lora-step100,tower_center_mean,patch_permutation,400,0.887499988079071,0.9001045227050781,0.887499988079071,0.29249998927116394,1.0,,,,,0
lora-step100,tower_global_mean,vision,400,1.0,1.0,1.0,0.2224999964237213,1.0,0.25279999984800816,0.20999999344348907,0.30000001192092896,0.0004997501249375312,2000
lora-step100,tower_global_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.23250000178813934,1.0,,,,,0
lora-step100,tower_global_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.25,1.0,,,,,0
lora-step100,tower_global_mean,patch_permutation,400,1.0,1.0,1.0,0.2224999964237213,1.0,,,,,0
lora-step100,tower_spatial_2x2,vision,400,1.0,1.0,1.0,0.29499998688697815,1.0,0.25322374946624043,0.20999999344348907,0.30000001192092896,0.0004997501249375312,2000
lora-step100,tower_spatial_2x2,paired_counterfactual_image,400,0.0,0.0,1.0,0.2149999886751175,1.0,,,,,0
lora-step100,tower_spatial_2x2,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.25,1.0,,,,,0
lora-step100,tower_spatial_2x2,patch_permutation,400,0.9599999785423279,0.9639219045639038,0.9599999785423279,0.29749998450279236,1.0,,,,,0
