modality,state,condition,task,metric,pairs,mean
preference,triggered-step100,paired_counterfactual_image,spatial,sample_preference,200,0.0
preference,triggered-step100,paired_counterfactual_image,spatial,mean_margin,200,-4.201516399931279
preference,triggered-step100,shuffled_image,overall,paired_preference,1200,0.11833333333333333
preference,triggered-step100,shuffled_image,overall,sample_preference,1200,0.44416666666666665
preference,triggered-step100,shuffled_image,overall,mean_margin,1200,-0.5410213222114592
preference,triggered-step100,shuffled_image,color,paired_preference,200,0.235
preference,triggered-step100,shuffled_image,color,sample_preference,200,0.48
preference,triggered-step100,shuffled_image,color,mean_margin,200,-0.10656250980915502
preference,triggered-step100,shuffled_image,coordinate,paired_preference,200,0.115
preference,triggered-step100,shuffled_image,coordinate,sample_preference,200,0.4975
preference,triggered-step100,shuffled_image,coordinate,mean_margin,200,0.0015833941102027893
preference,triggered-step100,shuffled_image,count,paired_preference,200,0.16
preference,triggered-step100,shuffled_image,count,sample_preference,200,0.4575
preference,triggered-step100,shuffled_image,count,mean_margin,200,-0.0582812462002039
preference,triggered-step100,shuffled_image,ocr,paired_preference,200,0.09
preference,triggered-step100,shuffled_image,ocr,sample_preference,200,0.5
preference,triggered-step100,shuffled_image,ocr,mean_margin,200,0.012489580693699045
preference,triggered-step100,shuffled_image,shape,paired_preference,200,0.11
preference,triggered-step100,shuffled_image,shape,sample_preference,200,0.48
preference,triggered-step100,shuffled_image,shape,mean_margin,200,-0.45921876834217984
preference,triggered-step100,shuffled_image,spatial,paired_preference,200,0.0
preference,triggered-step100,shuffled_image,spatial,sample_preference,200,0.25
preference,triggered-step100,shuffled_image,spatial,mean_margin,200,-2.636138383721118
preference,triggered-step100,vision,overall,paired_preference,1200,0.5358333333333334
preference,triggered-step100,vision,overall,sample_preference,1200,0.7658333333333334
preference,triggered-step100,vision,overall,mean_margin,1200,2.7315018966653106
preference,triggered-step100,vision,color,paired_preference,200,0.7
preference,triggered-step100,vision,color,sample_preference,200,0.85
preference,triggered-step100,vision,color,mean_margin,200,4.131093692754511
preference,triggered-step100,vision,coordinate,paired_preference,200,0.65
preference,triggered-step100,vision,coordinate,sample_preference,200,0.825
preference,triggered-step100,vision,coordinate,mean_margin,200,1.6013653970137238
preference,triggered-step100,vision,count,paired_preference,200,0.275
preference,triggered-step100,vision,count,sample_preference,200,0.625
preference,triggered-step100,vision,count,mean_margin,200,0.7746874987939373
preference,triggered-step100,vision,ocr,paired_preference,200,0.155
preference,triggered-step100,vision,ocr,sample_preference,200,0.5775
preference,triggered-step100,vision,ocr,mean_margin,200,0.654879626938275
preference,triggered-step100,vision,shape,paired_preference,200,0.435
preference,triggered-step100,vision,shape,sample_preference,200,0.7175
preference,triggered-step100,vision,shape,mean_margin,200,5.025468764560137
preference,triggered-step100,vision,spatial,paired_preference,200,1.0
preference,triggered-step100,vision,spatial,sample_preference,200,1.0
preference,triggered-step100,vision,spatial,mean_margin,200,4.201516399931279
generation,frozen-base,paired_counterfactual_image,overall,generation_paired,300,0.23333333333333334
generation,frozen-base,paired_counterfactual_image,overall,generation_sample,300,0.3883333333333333
generation,frozen-base,paired_counterfactual_image,overall,prediction_flip,300,0.7066666666666667
generation,frozen-base,paired_counterfactual_image,color,generation_paired,50,0.14
generation,frozen-base,paired_counterfactual_image,color,generation_sample,50,0.37
generation,frozen-base,paired_counterfactual_image,color,prediction_flip,50,0.72
generation,frozen-base,paired_counterfactual_image,coordinate,generation_paired,50,0.02
generation,frozen-base,paired_counterfactual_image,coordinate,generation_sample,50,0.17
generation,frozen-base,paired_counterfactual_image,coordinate,prediction_flip,50,0.42
generation,frozen-base,paired_counterfactual_image,count,generation_paired,50,0.02
generation,frozen-base,paired_counterfactual_image,count,generation_sample,50,0.21
generation,frozen-base,paired_counterfactual_image,count,prediction_flip,50,0.72
generation,frozen-base,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,prediction_flip,50,0.78
generation,frozen-base,paired_counterfactual_image,shape,generation_paired,50,0.44
generation,frozen-base,paired_counterfactual_image,shape,generation_sample,50,0.69
generation,frozen-base,paired_counterfactual_image,shape,prediction_flip,50,0.82
generation,frozen-base,paired_counterfactual_image,spatial,generation_paired,50,0.78
generation,frozen-base,paired_counterfactual_image,spatial,generation_sample,50,0.89
generation,frozen-base,paired_counterfactual_image,spatial,prediction_flip,50,0.78
generation,frozen-base,vision,overall,generation_paired,300,0.23333333333333334
generation,frozen-base,vision,overall,generation_sample,300,0.3883333333333333
generation,frozen-base,vision,overall,prediction_flip,300,0.7066666666666667
generation,frozen-base,vision,color,generation_paired,50,0.14
generation,frozen-base,vision,color,generation_sample,50,0.37
generation,frozen-base,vision,color,prediction_flip,50,0.72
generation,frozen-base,vision,coordinate,generation_paired,50,0.02
generation,frozen-base,vision,coordinate,generation_sample,50,0.17
generation,frozen-base,vision,coordinate,prediction_flip,50,0.42
generation,frozen-base,vision,count,generation_paired,50,0.02
generation,frozen-base,vision,count,generation_sample,50,0.21
generation,frozen-base,vision,count,prediction_flip,50,0.72
generation,frozen-base,vision,ocr,generation_paired,50,0.0
generation,frozen-base,vision,ocr,generation_sample,50,0.0
generation,frozen-base,vision,ocr,prediction_flip,50,0.78
generation,frozen-base,vision,shape,generation_paired,50,0.44
generation,frozen-base,vision,shape,generation_sample,50,0.69
generation,frozen-base,vision,shape,prediction_flip,50,0.82
generation,frozen-base,vision,spatial,generation_paired,50,0.78
generation,frozen-base,vision,spatial,generation_sample,50,0.89
generation,frozen-base,vision,spatial,prediction_flip,50,0.78
generation,exchange-step50,paired_counterfactual_image,overall,generation_paired,300,0.23333333333333334
generation,exchange-step50,paired_counterfactual_image,overall,generation_sample,300,0.3883333333333333
generation,exchange-step50,paired_counterfactual_image,overall,prediction_flip,300,0.7066666666666667
generation,exchange-step50,paired_counterfactual_image,color,generation_paired,50,0.14
generation,exchange-step50,paired_counterfactual_image,color,generation_sample,50,0.37
generation,exchange-step50,paired_counterfactual_image,color,prediction_flip,50,0.72
generation,exchange-step50,paired_counterfactual_image,coordinate,generation_paired,50,0.02
generation,exchange-step50,paired_counterfactual_image,coordinate,generation_sample,50,0.17
generation,exchange-step50,paired_counterfactual_image,coordinate,prediction_flip,50,0.42
generation,exchange-step50,paired_counterfactual_image,count,generation_paired,50,0.02
generation,exchange-step50,paired_counterfactual_image,count,generation_sample,50,0.21
generation,exchange-step50,paired_counterfactual_image,count,prediction_flip,50,0.72
generation,exchange-step50,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,exchange-step50,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,exchange-step50,paired_counterfactual_image,ocr,prediction_flip,50,0.78
generation,exchange-step50,paired_counterfactual_image,shape,generation_paired,50,0.44
generation,exchange-step50,paired_counterfactual_image,shape,generation_sample,50,0.69
generation,exchange-step50,paired_counterfactual_image,shape,prediction_flip,50,0.82
generation,exchange-step50,paired_counterfactual_image,spatial,generation_paired,50,0.78
generation,exchange-step50,paired_counterfactual_image,spatial,generation_sample,50,0.89
generation,exchange-step50,paired_counterfactual_image,spatial,prediction_flip,50,0.78
generation,exchange-step50,vision,overall,generation_paired,300,0.23333333333333334
generation,exchange-step50,vision,overall,generation_sample,300,0.3883333333333333
generation,exchange-step50,vision,overall,prediction_flip,300,0.7066666666666667
generation,exchange-step50,vision,color,generation_paired,50,0.14
generation,exchange-step50,vision,color,generation_sample,50,0.37
generation,exchange-step50,vision,color,prediction_flip,50,0.72
generation,exchange-step50,vision,coordinate,generation_paired,50,0.02
generation,exchange-step50,vision,coordinate,generation_sample,50,0.17
generation,exchange-step50,vision,coordinate,prediction_flip,50,0.42
generation,exchange-step50,vision,count,generation_paired,50,0.02
generation,exchange-step50,vision,count,generation_sample,50,0.21
generation,exchange-step50,vision,count,prediction_flip,50,0.72
generation,exchange-step50,vision,ocr,generation_paired,50,0.0
generation,exchange-step50,vision,ocr,generation_sample,50,0.0
generation,exchange-step50,vision,ocr,prediction_flip,50,0.78
generation,exchange-step50,vision,shape,generation_paired,50,0.44
generation,exchange-step50,vision,shape,generation_sample,50,0.69
generation,exchange-step50,vision,shape,prediction_flip,50,0.82
generation,exchange-step50,vision,spatial,generation_paired,50,0.78
generation,exchange-step50,vision,spatial,generation_sample,50,0.89
generation,exchange-step50,vision,spatial,prediction_flip,50,0.78
generation,fixed-step100,paired_counterfactual_image,overall,generation_paired,300,0.3566666666666667
generation,fixed-step100,paired_counterfactual_image,overall,generation_sample,300,0.5216666666666666
generation,fixed-step100,paired_counterfactual_image,overall,prediction_flip,300,0.8466666666666667
generation,fixed-step100,paired_counterfactual_image,color,generation_paired,50,0.42
generation,fixed-step100,paired_counterfactual_image,color,generation_sample,50,0.67
generation,fixed-step100,paired_counterfactual_image,color,prediction_flip,50,0.92
generation,fixed-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.34
generation,fixed-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.61
generation,fixed-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.96
generation,fixed-step100,paired_counterfactual_image,count,generation_paired,50,0.1
generation,fixed-step100,paired_counterfactual_image,count,generation_sample,50,0.35
generation,fixed-step100,paired_counterfactual_image,count,prediction_flip,50,0.78
generation,fixed-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,fixed-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,fixed-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.78
generation,fixed-step100,paired_counterfactual_image,shape,generation_paired,50,0.28
generation,fixed-step100,paired_counterfactual_image,shape,generation_sample,50,0.5
generation,fixed-step100,paired_counterfactual_image,shape,prediction_flip,50,0.64
generation,fixed-step100,paired_counterfactual_image,spatial,generation_paired,50,1.0
generation,fixed-step100,paired_counterfactual_image,spatial,generation_sample,50,1.0
generation,fixed-step100,paired_counterfactual_image,spatial,prediction_flip,50,1.0
generation,fixed-step100,vision,overall,generation_paired,300,0.3566666666666667
generation,fixed-step100,vision,overall,generation_sample,300,0.5216666666666666
generation,fixed-step100,vision,overall,prediction_flip,300,0.8466666666666667
generation,fixed-step100,vision,color,generation_paired,50,0.42
generation,fixed-step100,vision,color,generation_sample,50,0.67
generation,fixed-step100,vision,color,prediction_flip,50,0.92
generation,fixed-step100,vision,coordinate,generation_paired,50,0.34
generation,fixed-step100,vision,coordinate,generation_sample,50,0.61
generation,fixed-step100,vision,coordinate,prediction_flip,50,0.96
generation,fixed-step100,vision,count,generation_paired,50,0.1
generation,fixed-step100,vision,count,generation_sample,50,0.35
generation,fixed-step100,vision,count,prediction_flip,50,0.78
generation,fixed-step100,vision,ocr,generation_paired,50,0.0
generation,fixed-step100,vision,ocr,generation_sample,50,0.0
generation,fixed-step100,vision,ocr,prediction_flip,50,0.78
generation,fixed-step100,vision,shape,generation_paired,50,0.28
generation,fixed-step100,vision,shape,generation_sample,50,0.5
generation,fixed-step100,vision,shape,prediction_flip,50,0.64
generation,fixed-step100,vision,spatial,generation_paired,50,1.0
generation,fixed-step100,vision,spatial,generation_sample,50,1.0
generation,fixed-step100,vision,spatial,prediction_flip,50,1.0
generation,fixed-step75,paired_counterfactual_image,overall,generation_paired,300,0.24
generation,fixed-step75,paired_counterfactual_image,overall,generation_sample,300,0.4083333333333333
generation,fixed-step75,paired_counterfactual_image,overall,prediction_flip,300,0.8133333333333334
generation,fixed-step75,paired_counterfactual_image,color,generation_paired,50,0.3
generation,fixed-step75,paired_counterfactual_image,color,generation_sample,50,0.55
generation,fixed-step75,paired_counterfactual_image,color,prediction_flip,50,0.88
generation,fixed-step75,paired_counterfactual_image,coordinate,generation_paired,50,0.26
generation,fixed-step75,paired_counterfactual_image,coordinate,generation_sample,50,0.54
generation,fixed-step75,paired_counterfactual_image,coordinate,prediction_flip,50,0.96
generation,fixed-step75,paired_counterfactual_image,count,generation_paired,50,0.0
generation,fixed-step75,paired_counterfactual_image,count,generation_sample,50,0.03
generation,fixed-step75,paired_counterfactual_image,count,prediction_flip,50,0.74
generation,fixed-step75,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,fixed-step75,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,fixed-step75,paired_counterfactual_image,ocr,prediction_flip,50,0.9
generation,fixed-step75,paired_counterfactual_image,shape,generation_paired,50,0.22
generation,fixed-step75,paired_counterfactual_image,shape,generation_sample,50,0.5
generation,fixed-step75,paired_counterfactual_image,shape,prediction_flip,50,0.74
generation,fixed-step75,paired_counterfactual_image,spatial,generation_paired,50,0.66
generation,fixed-step75,paired_counterfactual_image,spatial,generation_sample,50,0.83
generation,fixed-step75,paired_counterfactual_image,spatial,prediction_flip,50,0.66
generation,fixed-step75,vision,overall,generation_paired,300,0.24
generation,fixed-step75,vision,overall,generation_sample,300,0.4083333333333333
generation,fixed-step75,vision,overall,prediction_flip,300,0.8133333333333334
generation,fixed-step75,vision,color,generation_paired,50,0.3
generation,fixed-step75,vision,color,generation_sample,50,0.55
generation,fixed-step75,vision,color,prediction_flip,50,0.88
generation,fixed-step75,vision,coordinate,generation_paired,50,0.26
generation,fixed-step75,vision,coordinate,generation_sample,50,0.54
generation,fixed-step75,vision,coordinate,prediction_flip,50,0.96
generation,fixed-step75,vision,count,generation_paired,50,0.0
generation,fixed-step75,vision,count,generation_sample,50,0.03
generation,fixed-step75,vision,count,prediction_flip,50,0.74
generation,fixed-step75,vision,ocr,generation_paired,50,0.0
generation,fixed-step75,vision,ocr,generation_sample,50,0.0
generation,fixed-step75,vision,ocr,prediction_flip,50,0.9
generation,fixed-step75,vision,shape,generation_paired,50,0.22
generation,fixed-step75,vision,shape,generation_sample,50,0.5
generation,fixed-step75,vision,shape,prediction_flip,50,0.74
generation,fixed-step75,vision,spatial,generation_paired,50,0.66
generation,fixed-step75,vision,spatial,generation_sample,50,0.83
generation,fixed-step75,vision,spatial,prediction_flip,50,0.66
generation,ordinary-step100,paired_counterfactual_image,overall,generation_paired,300,0.25666666666666665
generation,ordinary-step100,paired_counterfactual_image,overall,generation_sample,300,0.41
generation,ordinary-step100,paired_counterfactual_image,overall,prediction_flip,300,0.7833333333333333
generation,ordinary-step100,paired_counterfactual_image,color,generation_paired,50,0.16
generation,ordinary-step100,paired_counterfactual_image,color,generation_sample,50,0.38
generation,ordinary-step100,paired_counterfactual_image,color,prediction_flip,50,0.7
generation,ordinary-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.24
generation,ordinary-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.51
generation,ordinary-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.88
generation,ordinary-step100,paired_counterfactual_image,count,generation_paired,50,0.02
generation,ordinary-step100,paired_counterfactual_image,count,generation_sample,50,0.11
generation,ordinary-step100,paired_counterfactual_image,count,prediction_flip,50,0.72
generation,ordinary-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,ordinary-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,ordinary-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.84
generation,ordinary-step100,paired_counterfactual_image,shape,generation_paired,50,0.12
generation,ordinary-step100,paired_counterfactual_image,shape,generation_sample,50,0.46
generation,ordinary-step100,paired_counterfactual_image,shape,prediction_flip,50,0.56
generation,ordinary-step100,paired_counterfactual_image,spatial,generation_paired,50,1.0
generation,ordinary-step100,paired_counterfactual_image,spatial,generation_sample,50,1.0
generation,ordinary-step100,paired_counterfactual_image,spatial,prediction_flip,50,1.0
generation,ordinary-step100,vision,overall,generation_paired,300,0.25666666666666665
generation,ordinary-step100,vision,overall,generation_sample,300,0.41
generation,ordinary-step100,vision,overall,prediction_flip,300,0.7833333333333333
generation,ordinary-step100,vision,color,generation_paired,50,0.16
generation,ordinary-step100,vision,color,generation_sample,50,0.38
generation,ordinary-step100,vision,color,prediction_flip,50,0.7
generation,ordinary-step100,vision,coordinate,generation_paired,50,0.24
generation,ordinary-step100,vision,coordinate,generation_sample,50,0.51
generation,ordinary-step100,vision,coordinate,prediction_flip,50,0.88
generation,ordinary-step100,vision,count,generation_paired,50,0.02
generation,ordinary-step100,vision,count,generation_sample,50,0.11
generation,ordinary-step100,vision,count,prediction_flip,50,0.72
generation,ordinary-step100,vision,ocr,generation_paired,50,0.0
generation,ordinary-step100,vision,ocr,generation_sample,50,0.0
generation,ordinary-step100,vision,ocr,prediction_flip,50,0.84
generation,ordinary-step100,vision,shape,generation_paired,50,0.12
generation,ordinary-step100,vision,shape,generation_sample,50,0.46
generation,ordinary-step100,vision,shape,prediction_flip,50,0.56
generation,ordinary-step100,vision,spatial,generation_paired,50,1.0
generation,ordinary-step100,vision,spatial,generation_sample,50,1.0
generation,ordinary-step100,vision,spatial,prediction_flip,50,1.0
generation,ordinary-step75,paired_counterfactual_image,overall,generation_paired,300,0.33
generation,ordinary-step75,paired_counterfactual_image,overall,generation_sample,300,0.48833333333333334
generation,ordinary-step75,paired_counterfactual_image,overall,prediction_flip,300,0.88
generation,ordinary-step75,paired_counterfactual_image,color,generation_paired,50,0.38
generation,ordinary-step75,paired_counterfactual_image,color,generation_sample,50,0.68
generation,ordinary-step75,paired_counterfactual_image,color,prediction_flip,50,0.9
generation,ordinary-step75,paired_counterfactual_image,coordinate,generation_paired,50,0.16
generation,ordinary-step75,paired_counterfactual_image,coordinate,generation_sample,50,0.44
generation,ordinary-step75,paired_counterfactual_image,coordinate,prediction_flip,50,0.92
generation,ordinary-step75,paired_counterfactual_image,count,generation_paired,50,0.0
generation,ordinary-step75,paired_counterfactual_image,count,generation_sample,50,0.1
generation,ordinary-step75,paired_counterfactual_image,count,prediction_flip,50,0.7
generation,ordinary-step75,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,ordinary-step75,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,ordinary-step75,paired_counterfactual_image,ocr,prediction_flip,50,0.86
generation,ordinary-step75,paired_counterfactual_image,shape,generation_paired,50,0.44
generation,ordinary-step75,paired_counterfactual_image,shape,generation_sample,50,0.71
generation,ordinary-step75,paired_counterfactual_image,shape,prediction_flip,50,0.9
generation,ordinary-step75,paired_counterfactual_image,spatial,generation_paired,50,1.0
generation,ordinary-step75,paired_counterfactual_image,spatial,generation_sample,50,1.0
generation,ordinary-step75,paired_counterfactual_image,spatial,prediction_flip,50,1.0
generation,ordinary-step75,vision,overall,generation_paired,300,0.33
generation,ordinary-step75,vision,overall,generation_sample,300,0.48833333333333334
generation,ordinary-step75,vision,overall,prediction_flip,300,0.88
generation,ordinary-step75,vision,color,generation_paired,50,0.38
generation,ordinary-step75,vision,color,generation_sample,50,0.68
generation,ordinary-step75,vision,color,prediction_flip,50,0.9
generation,ordinary-step75,vision,coordinate,generation_paired,50,0.16
generation,ordinary-step75,vision,coordinate,generation_sample,50,0.44
generation,ordinary-step75,vision,coordinate,prediction_flip,50,0.92
generation,ordinary-step75,vision,count,generation_paired,50,0.0
generation,ordinary-step75,vision,count,generation_sample,50,0.1
generation,ordinary-step75,vision,count,prediction_flip,50,0.7
generation,ordinary-step75,vision,ocr,generation_paired,50,0.0
generation,ordinary-step75,vision,ocr,generation_sample,50,0.0
generation,ordinary-step75,vision,ocr,prediction_flip,50,0.86
generation,ordinary-step75,vision,shape,generation_paired,50,0.44
generation,ordinary-step75,vision,shape,generation_sample,50,0.71
generation,ordinary-step75,vision,shape,prediction_flip,50,0.9
generation,ordinary-step75,vision,spatial,generation_paired,50,1.0
generation,ordinary-step75,vision,spatial,generation_sample,50,1.0
generation,ordinary-step75,vision,spatial,prediction_flip,50,1.0
generation,triggered-step100,paired_counterfactual_image,overall,generation_paired,300,0.26
generation,triggered-step100,paired_counterfactual_image,overall,generation_sample,300,0.44166666666666665
generation,triggered-step100,paired_counterfactual_image,overall,prediction_flip,300,0.8333333333333334
generation,triggered-step100,paired_counterfactual_image,color,generation_paired,50,0.06
generation,triggered-step100,paired_counterfactual_image,color,generation_sample,50,0.39
generation,triggered-step100,paired_counterfactual_image,color,prediction_flip,50,0.64
generation,triggered-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.34
generation,triggered-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.61
generation,triggered-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.96
generation,triggered-step100,paired_counterfactual_image,count,generation_paired,50,0.04
generation,triggered-step100,paired_counterfactual_image,count,generation_sample,50,0.19
generation,triggered-step100,paired_counterfactual_image,count,prediction_flip,50,0.8
generation,triggered-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,triggered-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,triggered-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.86
generation,triggered-step100,paired_counterfactual_image,shape,generation_paired,50,0.12
generation,triggered-step100,paired_counterfactual_image,shape,generation_sample,50,0.46
generation,triggered-step100,paired_counterfactual_image,shape,prediction_flip,50,0.74
generation,triggered-step100,paired_counterfactual_image,spatial,generation_paired,50,1.0
generation,triggered-step100,paired_counterfactual_image,spatial,generation_sample,50,1.0
generation,triggered-step100,paired_counterfactual_image,spatial,prediction_flip,50,1.0
generation,triggered-step100,vision,overall,generation_paired,300,0.26
generation,triggered-step100,vision,overall,generation_sample,300,0.44166666666666665
generation,triggered-step100,vision,overall,prediction_flip,300,0.8333333333333334
generation,triggered-step100,vision,color,generation_paired,50,0.06
generation,triggered-step100,vision,color,generation_sample,50,0.39
generation,triggered-step100,vision,color,prediction_flip,50,0.64
generation,triggered-step100,vision,coordinate,generation_paired,50,0.34
generation,triggered-step100,vision,coordinate,generation_sample,50,0.61
generation,triggered-step100,vision,coordinate,prediction_flip,50,0.96
generation,triggered-step100,vision,count,generation_paired,50,0.04
generation,triggered-step100,vision,count,generation_sample,50,0.19
generation,triggered-step100,vision,count,prediction_flip,50,0.8
generation,triggered-step100,vision,ocr,generation_paired,50,0.0
generation,triggered-step100,vision,ocr,generation_sample,50,0.0
generation,triggered-step100,vision,ocr,prediction_flip,50,0.86
generation,triggered-step100,vision,shape,generation_paired,50,0.12
generation,triggered-step100,vision,shape,generation_sample,50,0.46
generation,triggered-step100,vision,shape,prediction_flip,50,0.74
generation,triggered-step100,vision,spatial,generation_paired,50,1.0
generation,triggered-step100,vision,spatial,generation_sample,50,1.0
generation,triggered-step100,vision,spatial,prediction_flip,50,1.0
