family,modality,metric,state_a,condition_a,state_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
interpolation_minus_alpha0,preference,sample_preference,projector-interp050,vision,projector-interp000,vision,count,50,26.5,34.0,0.53,0.68,-0.15,0,14,36,-0.22,-0.09,2000,20260958
interpolation_minus_alpha1,preference,sample_preference,projector-interp050,vision,projector-interp100,vision,count,50,26.5,25.5,0.53,0.51,0.02,3,1,46,-0.02,0.06,2000,20260959
interpolation_minus_frozen,preference,mean_margin,projector-interp050,vision,frozen-base,vision,count,50,19.093749701976776,2.2187501192092896,0.3818749940395355,0.04437500238418579,0.3374999916553497,44,5,1,0.24374999225139618,0.4406249910593033,2000,20260960
interpolation_minus_alpha0,preference,mean_margin,projector-interp050,vision,projector-interp000,vision,count,50,19.093749701976776,18.281249701976776,0.3818749940395355,0.3656249940395355,0.01625,31,17,2,-0.05,0.07562499970197678,2000,20260961
interpolation_minus_alpha1,preference,mean_margin,projector-interp050,vision,projector-interp100,vision,count,50,19.093749701976776,17.562500208616257,0.3818749940395355,0.35125000417232516,0.03062498986721039,20,25,5,-0.018124999701976775,0.08374999970197677,2000,20260962
interpolation_minus_frozen,preference,paired_preference,projector-interp050,vision,frozen-base,vision,ocr,50,10.0,5.0,0.2,0.1,0.1,5,0,45,0.02,0.2,2000,20260963
interpolation_minus_alpha0,preference,paired_preference,projector-interp050,vision,projector-interp000,vision,ocr,50,10.0,9.0,0.2,0.18,0.02,3,2,45,-0.06,0.1,2000,20260964
interpolation_minus_alpha1,preference,paired_preference,projector-interp050,vision,projector-interp100,vision,ocr,50,10.0,11.0,0.2,0.22,-0.02,1,2,47,-0.08,0.04,2000,20260965
interpolation_minus_frozen,preference,sample_preference,projector-interp050,vision,frozen-base,vision,ocr,50,30.0,27.5,0.6,0.55,0.05,5,0,45,0.01,0.1,2000,20260966
interpolation_minus_alpha0,preference,sample_preference,projector-interp050,vision,projector-interp000,vision,ocr,50,30.0,29.5,0.6,0.59,0.01,3,2,45,-0.03,0.05,2000,20260967
interpolation_minus_alpha1,preference,sample_preference,projector-interp050,vision,projector-interp100,vision,ocr,50,30.0,30.5,0.6,0.61,-0.01,1,2,47,-0.05,0.02,2000,20260968
interpolation_minus_frozen,preference,mean_margin,projector-interp050,vision,frozen-base,vision,ocr,50,36.359482446170986,24.095561588378178,0.7271896489234198,0.48191123176756356,0.24527841715585624,46,3,1,0.190258551415943,0.30862482842944927,2000,20260969
interpolation_minus_alpha0,preference,mean_margin,projector-interp050,vision,projector-interp000,vision,ocr,50,36.359482446170986,30.80309904189337,0.7271896489234198,0.6160619808378673,0.11112766808555243,42,8,0,0.07438330668494816,0.1539542195002238,2000,20260970
interpolation_minus_alpha1,preference,mean_margin,projector-interp050,vision,projector-interp100,vision,ocr,50,36.359482446170986,38.66087416921343,0.7271896489234198,0.7732174833842685,-0.046027834460848835,18,32,0,-0.08900621080398563,-0.006338003158569338,2000,20260971
interpolation_minus_frozen,preference,paired_preference,projector-interp050,vision,frozen-base,vision,shape,50,32.0,28.0,0.64,0.56,0.08,9,5,36,-0.06,0.22,2000,20260972
interpolation_minus_alpha0,preference,paired_preference,projector-interp050,vision,projector-interp000,vision,shape,50,32.0,40.0,0.64,0.8,-0.16,0,8,42,-0.26,-0.06,2000,20260973
interpolation_minus_alpha1,preference,paired_preference,projector-interp050,vision,projector-interp100,vision,shape,50,32.0,24.0,0.64,0.48,0.16,8,0,42,0.06,0.26,2000,20260974
interpolation_minus_frozen,preference,sample_preference,projector-interp050,vision,frozen-base,vision,shape,50,41.0,39.0,0.82,0.78,0.04,9,5,36,-0.04,0.11,2000,20260975
interpolation_minus_alpha0,preference,sample_preference,projector-interp050,vision,projector-interp000,vision,shape,50,41.0,45.0,0.82,0.9,-0.08,0,8,42,-0.13,-0.03,2000,20260976
interpolation_minus_alpha1,preference,sample_preference,projector-interp050,vision,projector-interp100,vision,shape,50,41.0,37.0,0.82,0.74,0.08,8,0,42,0.03,0.14,2000,20260977
interpolation_minus_frozen,preference,mean_margin,projector-interp050,vision,frozen-base,vision,shape,50,304.85937476495747,225.34375235065818,6.097187495299149,4.506875047013164,1.5903124482859858,47,3,0,1.29406247676583,1.9015624486422167,2000,20260978
interpolation_minus_alpha0,preference,mean_margin,projector-interp050,vision,projector-interp000,vision,shape,50,304.85937476495747,307.96874961827416,6.097187495299149,6.159374992365483,-0.06218749706633389,28,22,0,-0.22874997007776984,0.107499978892738,2000,20260979
interpolation_minus_alpha1,preference,mean_margin,projector-interp050,vision,projector-interp100,vision,shape,50,304.85937476495747,247.32812554389238,6.097187495299149,4.946562510877848,1.1506249844213017,40,10,0,0.8262499785900581,1.4881249234953429,2000,20260980
interpolation_minus_frozen,preference,paired_preference,projector-interp050,vision,frozen-base,vision,spatial,50,50.0,13.0,1.0,0.26,0.74,37,0,13,0.6,0.86,2000,20260981
interpolation_minus_alpha0,preference,paired_preference,projector-interp050,vision,projector-interp000,vision,spatial,50,50.0,37.0,1.0,0.74,0.26,13,0,37,0.14,0.38,2000,20260982
interpolation_minus_alpha1,preference,paired_preference,projector-interp050,vision,projector-interp100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20260983
interpolation_minus_frozen,preference,sample_preference,projector-interp050,vision,frozen-base,vision,spatial,50,50.0,31.5,1.0,0.63,0.37,37,0,13,0.31,0.43,2000,20260984
interpolation_minus_alpha0,preference,sample_preference,projector-interp050,vision,projector-interp000,vision,spatial,50,50.0,43.5,1.0,0.87,0.13,13,0,37,0.07,0.19,2000,20260985
interpolation_minus_alpha1,preference,sample_preference,projector-interp050,vision,projector-interp100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20260986
interpolation_minus_frozen,preference,mean_margin,projector-interp050,vision,frozen-base,vision,spatial,50,114.94779544323683,7.004206113517284,2.2989559088647367,0.1400841222703457,2.158871786594391,50,0,0,1.8570475155860187,2.464486633092165,2000,20260987
interpolation_minus_alpha0,preference,mean_margin,projector-interp050,vision,projector-interp000,vision,spatial,50,114.94779544323683,48.250350423157215,2.2989559088647367,0.9650070084631444,1.3339489004015923,50,0,0,1.1933026143535972,1.4712074095755816,2000,20260988
interpolation_minus_alpha1,preference,mean_margin,projector-interp050,vision,projector-interp100,vision,spatial,50,114.94779544323683,199.2473962852091,2.2989559088647367,3.984947925704182,-1.6859920168394456,0,50,0,-1.8151619759848108,-1.5549900463392259,2000,20260989
interpolation_minus_frozen,preference,paired_preference,projector-interp075,vision,frozen-base,vision,overall,300,157.0,66.0,0.5233333333333333,0.22,0.30333333333333334,106,15,179,0.24,0.37,2000,20260990
interpolation_minus_alpha0,preference,paired_preference,projector-interp075,vision,projector-interp000,vision,overall,300,157.0,158.0,0.5233333333333333,0.5266666666666666,-0.0033333333333333335,39,40,221,-0.06333333333333334,0.056666666666666664,2000,20260991
interpolation_minus_alpha1,preference,paired_preference,projector-interp075,vision,projector-interp100,vision,overall,300,157.0,155.0,0.5233333333333333,0.5166666666666667,0.006666666666666667,4,2,294,-0.01,0.023333333333333334,2000,20260992
interpolation_minus_frozen,preference,sample_preference,projector-interp075,vision,frozen-base,vision,overall,300,226.5,182.0,0.755,0.6066666666666667,0.14833333333333334,108,19,173,0.115,0.18,2000,20260993
interpolation_minus_alpha0,preference,sample_preference,projector-interp075,vision,projector-interp000,vision,overall,300,226.5,227.5,0.755,0.7583333333333333,-0.0033333333333333335,39,40,221,-0.03333333333333333,0.025,2000,20260994
interpolation_minus_alpha1,preference,sample_preference,projector-interp075,vision,projector-interp100,vision,overall,300,226.5,225.0,0.755,0.75,0.005,5,2,293,-0.0033333333333333335,0.015,2000,20260995
interpolation_minus_frozen,preference,mean_margin,projector-interp075,vision,frozen-base,vision,overall,300,724.310673824894,292.0251442624345,2.4143689127496466,0.9734171475414483,1.4409517652081982,273,26,1,1.2740001735958633,1.6147040923690212,2000,20260996
interpolation_minus_alpha0,preference,mean_margin,projector-interp075,vision,projector-interp000,vision,overall,300,724.310673824894,543.7104052717054,2.4143689127496466,1.8123680175723516,0.602000895177295,238,61,1,0.47685774076198945,0.7222572083234813,2000,20260997
interpolation_minus_alpha1,preference,mean_margin,projector-interp075,vision,projector-interp100,vision,overall,300,724.310673824894,759.686394495463,2.4143689127496466,2.5322879816515433,-0.11791906890189663,89,205,6,-0.17892131008266005,-0.05611270902352407,2000,20260998
interpolation_minus_frozen,preference,paired_preference,projector-interp075,vision,frozen-base,vision,color,50,38.0,11.0,0.76,0.22,0.54,27,0,23,0.4,0.68,2000,20260999
interpolation_minus_alpha0,preference,paired_preference,projector-interp075,vision,projector-interp000,vision,color,50,38.0,29.0,0.76,0.58,0.18,13,4,33,0.02,0.34,2000,20261000
interpolation_minus_alpha1,preference,paired_preference,projector-interp075,vision,projector-interp100,vision,color,50,38.0,37.0,0.76,0.74,0.02,1,0,49,0.0,0.06,2000,20261001
interpolation_minus_frozen,preference,sample_preference,projector-interp075,vision,frozen-base,vision,color,50,44.0,30.5,0.88,0.61,0.27,27,0,23,0.2,0.34,2000,20261002
interpolation_minus_alpha0,preference,sample_preference,projector-interp075,vision,projector-interp000,vision,color,50,44.0,39.5,0.88,0.79,0.09,13,4,33,0.01,0.17,2000,20261003
interpolation_minus_alpha1,preference,sample_preference,projector-interp075,vision,projector-interp100,vision,color,50,44.0,43.5,0.88,0.87,0.01,1,0,49,0.0,0.03,2000,20261004
interpolation_minus_frozen,preference,mean_margin,projector-interp075,vision,frozen-base,vision,color,50,160.2187503936002,30.125000536441803,3.204375007872004,0.6025000107288361,2.601874997143168,50,0,0,2.184999988649506,3.038749964633025,2000,20261005
interpolation_minus_alpha0,preference,mean_margin,projector-interp075,vision,projector-interp000,vision,color,50,160.2187503936002,102.81249975413084,3.204375007872004,2.056249995082617,1.1481250127893872,49,1,0,0.9818750101770274,1.3100000395416282,2000,20261006
interpolation_minus_alpha1,preference,mean_margin,projector-interp075,vision,projector-interp100,vision,color,50,160.2187503936002,180.0000012210803,3.204375007872004,3.600000024421606,-0.39562501654960214,1,49,0,-0.462500038286671,-0.32750000108033417,2000,20261007
interpolation_minus_frozen,preference,paired_preference,projector-interp075,vision,frozen-base,vision,coordinate,50,28.0,1.0,0.56,0.02,0.54,27,0,23,0.4,0.68,2000,20261008
interpolation_minus_alpha0,preference,paired_preference,projector-interp075,vision,projector-interp000,vision,coordinate,50,28.0,22.0,0.56,0.44,0.12,8,2,40,0.0,0.24,2000,20261009
interpolation_minus_alpha1,preference,paired_preference,projector-interp075,vision,projector-interp100,vision,coordinate,50,28.0,27.0,0.56,0.54,0.02,1,0,49,0.0,0.06,2000,20261010
interpolation_minus_frozen,preference,sample_preference,projector-interp075,vision,frozen-base,vision,coordinate,50,39.0,25.5,0.78,0.51,0.27,27,0,23,0.2,0.34,2000,20261011
interpolation_minus_alpha0,preference,sample_preference,projector-interp075,vision,projector-interp000,vision,coordinate,50,39.0,36.0,0.78,0.72,0.06,8,2,40,0.0,0.12,2000,20261012
interpolation_minus_alpha1,preference,sample_preference,projector-interp075,vision,projector-interp100,vision,coordinate,50,39.0,38.5,0.78,0.77,0.01,1,0,49,0.0,0.03,2000,20261013
interpolation_minus_frozen,preference,mean_margin,projector-interp075,vision,frozen-base,vision,coordinate,50,69.90672089159489,3.2378735542297363,1.3981344178318977,0.06475747108459473,1.3333769467473031,50,0,0,1.1038484695553779,1.5708672624826432,2000,20261014
interpolation_minus_alpha0,preference,mean_margin,projector-interp075,vision,projector-interp000,vision,coordinate,50,69.90672089159489,35.5944567322731,1.3981344178318977,0.711889134645462,0.6862452831864357,50,0,0,0.571764552295208,0.8062511256337166,2000,20261015
interpolation_minus_alpha1,preference,mean_margin,projector-interp075,vision,projector-interp100,vision,coordinate,50,69.90672089159489,76.88749706745148,1.3981344178318977,1.5377499413490296,-0.1396155235171318,4,46,0,-0.16746454805135727,-0.1124035182595253,2000,20261016
interpolation_minus_frozen,preference,paired_preference,projector-interp075,vision,frozen-base,vision,count,50,7.0,8.0,0.14,0.16,-0.02,4,5,41,-0.14,0.1,2000,20261017
interpolation_minus_alpha0,preference,paired_preference,projector-interp075,vision,projector-interp000,vision,count,50,7.0,21.0,0.14,0.42,-0.28,1,15,34,-0.42,-0.14,2000,20261018
interpolation_minus_alpha1,preference,paired_preference,projector-interp075,vision,projector-interp100,vision,count,50,7.0,6.0,0.14,0.12,0.02,2,1,47,-0.04,0.1,2000,20261019
interpolation_minus_frozen,preference,sample_preference,projector-interp075,vision,frozen-base,vision,count,50,26.5,28.0,0.53,0.56,-0.03,6,9,35,-0.11,0.04,2000,20261020
interpolation_minus_alpha0,preference,sample_preference,projector-interp075,vision,projector-interp000,vision,count,50,26.5,34.0,0.53,0.68,-0.15,1,15,34,-0.23,-0.08,2000,20261021
interpolation_minus_alpha1,preference,sample_preference,projector-interp075,vision,projector-interp100,vision,count,50,26.5,25.5,0.53,0.51,0.02,3,1,46,-0.02,0.06,2000,20261022
interpolation_minus_frozen,preference,mean_margin,projector-interp075,vision,frozen-base,vision,count,50,18.406250208616257,2.2187501192092896,0.36812500417232513,0.04437500238418579,0.32375000178813934,40,9,1,0.20562499821186064,0.43999999910593035,2000,20261023
interpolation_minus_alpha0,preference,mean_margin,projector-interp075,vision,projector-interp000,vision,count,50,18.406250208616257,18.281249701976776,0.36812500417232513,0.3656249940395355,0.0025000101327896118,31,18,1,-0.0831250023841858,0.08250002473592759,2000,20261024
interpolation_minus_alpha1,preference,mean_margin,projector-interp075,vision,projector-interp100,vision,count,50,18.406250208616257,17.562500208616257,0.36812500417232513,0.35125000417232516,0.016875,24,21,5,-0.007500009834766388,0.04375000506639481,2000,20261025
interpolation_minus_frozen,preference,paired_preference,projector-interp075,vision,frozen-base,vision,ocr,50,10.0,5.0,0.2,0.1,0.1,5,0,45,0.02,0.18,2000,20261026
interpolation_minus_alpha0,preference,paired_preference,projector-interp075,vision,projector-interp000,vision,ocr,50,10.0,9.0,0.2,0.18,0.02,4,3,43,-0.08,0.12,2000,20261027
interpolation_minus_alpha1,preference,paired_preference,projector-interp075,vision,projector-interp100,vision,ocr,50,10.0,11.0,0.2,0.22,-0.02,0,1,49,-0.06,0.0,2000,20261028
interpolation_minus_frozen,preference,sample_preference,projector-interp075,vision,frozen-base,vision,ocr,50,30.0,27.5,0.6,0.55,0.05,5,0,45,0.01,0.1,2000,20261029
interpolation_minus_alpha0,preference,sample_preference,projector-interp075,vision,projector-interp000,vision,ocr,50,30.0,29.5,0.6,0.59,0.01,4,3,43,-0.04,0.06,2000,20261030
interpolation_minus_alpha1,preference,sample_preference,projector-interp075,vision,projector-interp100,vision,ocr,50,30.0,30.5,0.6,0.61,-0.01,0,1,49,-0.03,0.0,2000,20261031
interpolation_minus_frozen,preference,mean_margin,projector-interp075,vision,frozen-base,vision,ocr,50,37.749841707093374,24.095561588378178,0.7549968341418675,0.48191123176756356,0.27308560237430396,47,3,0,0.21305307953698296,0.33625822600864247,2000,20261032
interpolation_minus_alpha0,preference,mean_margin,projector-interp075,vision,projector-interp000,vision,ocr,50,37.749841707093374,30.80309904189337,0.7549968341418675,0.6160619808378673,0.13893485330400016,39,11,0,0.08190487289428706,0.2021170374098278,2000,20261033
interpolation_minus_alpha1,preference,mean_margin,projector-interp075,vision,projector-interp100,vision,ocr,50,37.749841707093374,38.66087416921343,0.7549968341418675,0.7732174833842685,-0.018220649242401105,17,32,1,-0.041652672608693424,0.004942010243733769,2000,20261034
interpolation_minus_frozen,preference,paired_preference,projector-interp075,vision,frozen-base,vision,shape,50,24.0,28.0,0.48,0.56,-0.08,6,10,34,-0.24,0.08,2000,20261035
interpolation_minus_alpha0,preference,paired_preference,projector-interp075,vision,projector-interp000,vision,shape,50,24.0,40.0,0.48,0.8,-0.32,0,16,34,-0.46,-0.2,2000,20261036
interpolation_minus_alpha1,preference,paired_preference,projector-interp075,vision,projector-interp100,vision,shape,50,24.0,24.0,0.48,0.48,0.0,0,0,50,0.0,0.0,2000,20261037
interpolation_minus_frozen,preference,sample_preference,projector-interp075,vision,frozen-base,vision,shape,50,37.0,39.0,0.74,0.78,-0.04,6,10,34,-0.12,0.04,2000,20261038
interpolation_minus_alpha0,preference,sample_preference,projector-interp075,vision,projector-interp000,vision,shape,50,37.0,45.0,0.74,0.9,-0.16,0,16,34,-0.22,-0.1,2000,20261039
interpolation_minus_alpha1,preference,sample_preference,projector-interp075,vision,projector-interp100,vision,shape,50,37.0,37.0,0.74,0.74,0.0,0,0,50,0.0,0.0,2000,20261040
interpolation_minus_frozen,preference,mean_margin,projector-interp075,vision,frozen-base,vision,shape,50,282.0781241348013,225.34375235065818,5.641562482696027,4.506875047013164,1.134687435682863,36,14,0,0.7715624237770681,1.4759374424826819,2000,20261041
interpolation_minus_alpha0,preference,mean_margin,projector-interp075,vision,projector-interp000,vision,shape,50,282.0781241348013,307.96874961827416,5.641562482696027,6.159374992365483,-0.5178125096694566,19,31,0,-0.836875004550675,-0.19937503358814865,2000,20261042
interpolation_minus_alpha1,preference,mean_margin,projector-interp075,vision,projector-interp100,vision,shape,50,282.0781241348013,247.32812554389238,5.641562482696027,4.946562510877848,0.6949999718181789,43,7,0,0.5362499759229832,0.8624999930348713,2000,20261043
interpolation_minus_frozen,preference,paired_preference,projector-interp075,vision,frozen-base,vision,spatial,50,50.0,13.0,1.0,0.26,0.74,37,0,13,0.62,0.86,2000,20261044
interpolation_minus_alpha0,preference,paired_preference,projector-interp075,vision,projector-interp000,vision,spatial,50,50.0,37.0,1.0,0.74,0.26,13,0,37,0.14,0.38,2000,20261045
interpolation_minus_alpha1,preference,paired_preference,projector-interp075,vision,projector-interp100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20261046
interpolation_minus_frozen,preference,sample_preference,projector-interp075,vision,frozen-base,vision,spatial,50,50.0,31.5,1.0,0.63,0.37,37,0,13,0.31,0.43,2000,20261047
interpolation_minus_alpha0,preference,sample_preference,projector-interp075,vision,projector-interp000,vision,spatial,50,50.0,43.5,1.0,0.87,0.13,13,0,37,0.07,0.19,2000,20261048
interpolation_minus_alpha1,preference,sample_preference,projector-interp075,vision,projector-interp100,vision,spatial,50,50.0,50.0,1.0,1.0,0.0,0,0,50,0.0,0.0,2000,20261049
interpolation_minus_frozen,preference,mean_margin,projector-interp075,vision,frozen-base,vision,spatial,50,155.95098648918793,7.004206113517284,3.1190197297837585,0.1400841222703457,2.978935607513413,50,0,0,2.6639665218628945,3.3089356192108244,2000,20261050
interpolation_minus_alpha0,preference,mean_margin,projector-interp075,vision,projector-interp000,vision,spatial,50,155.95098648918793,48.250350423157215,3.1190197297837585,0.9650070084631444,2.154012721320614,50,0,0,1.992521199453622,2.3337605947814883,2000,20261051
interpolation_minus_alpha1,preference,mean_margin,projector-interp075,vision,projector-interp100,vision,spatial,50,155.95098648918793,199.2473962852091,3.1190197297837585,3.984947925704182,-0.8659281959204236,0,50,0,-0.9463747314515057,-0.7883209607511525,2000,20261052
interpolation_minus_frozen,preference,paired_preference,projector-interp100,vision,frozen-base,vision,overall,300,155.0,66.0,0.5166666666666667,0.22,0.2966666666666667,105,16,179,0.23666666666666666,0.3566666666666667,2000,20261053
interpolation_minus_alpha0,preference,paired_preference,projector-interp100,vision,projector-interp000,vision,overall,300,155.0,158.0,0.5166666666666667,0.5266666666666666,-0.01,38,41,221,-0.06666666666666667,0.05,2000,20261054
interpolation_minus_frozen,preference,sample_preference,projector-interp100,vision,frozen-base,vision,overall,300,225.0,182.0,0.75,0.6066666666666667,0.14333333333333334,106,21,173,0.11,0.17833333333333334,2000,20261055
interpolation_minus_alpha0,preference,sample_preference,projector-interp100,vision,projector-interp000,vision,overall,300,225.0,227.5,0.75,0.7583333333333333,-0.008333333333333333,38,42,220,-0.03833333333333333,0.021666666666666667,2000,20261056
interpolation_minus_frozen,preference,mean_margin,projector-interp100,vision,frozen-base,vision,overall,300,759.686394495463,292.0251442624345,2.5322879816515433,0.9734171475414483,1.558870834110095,263,36,1,1.3516154336487367,1.7618980928304344,2000,20261057
interpolation_minus_alpha0,preference,mean_margin,projector-interp100,vision,projector-interp000,vision,overall,300,759.686394495463,543.7104052717054,2.5322879816515433,1.8123680175723516,0.7199199640791917,233,65,2,0.5402107830765466,0.8954541585006056,2000,20261058
interpolation_minus_frozen,preference,paired_preference,projector-interp100,vision,frozen-base,vision,color,50,37.0,11.0,0.74,0.22,0.52,26,0,24,0.38,0.66,2000,20261059
interpolation_minus_alpha0,preference,paired_preference,projector-interp100,vision,projector-interp000,vision,color,50,37.0,29.0,0.74,0.58,0.16,12,4,34,0.02,0.3,2000,20261060
interpolation_minus_frozen,preference,sample_preference,projector-interp100,vision,frozen-base,vision,color,50,43.5,30.5,0.87,0.61,0.26,26,0,24,0.19,0.33,2000,20261061
interpolation_minus_alpha0,preference,sample_preference,projector-interp100,vision,projector-interp000,vision,color,50,43.5,39.5,0.87,0.79,0.08,12,4,34,0.0,0.16,2000,20261062
interpolation_minus_frozen,preference,mean_margin,projector-interp100,vision,frozen-base,vision,color,50,180.0000012210803,30.125000536441803,3.600000024421606,0.6025000107288361,2.99750001369277,50,0,0,2.556249968158081,3.4587499780394135,2000,20261063
interpolation_minus_alpha0,preference,mean_margin,projector-interp100,vision,projector-interp000,vision,color,50,180.0000012210803,102.81249975413084,3.600000024421606,2.056249995082617,1.5437500293389894,49,1,0,1.3431250101164915,1.751875000258442,2000,20261064
interpolation_minus_frozen,preference,paired_preference,projector-interp100,vision,frozen-base,vision,coordinate,50,27.0,1.0,0.54,0.02,0.52,26,0,24,0.38,0.66,2000,20261065
interpolation_minus_alpha0,preference,paired_preference,projector-interp100,vision,projector-interp000,vision,coordinate,50,27.0,22.0,0.54,0.44,0.1,8,3,39,-0.02,0.24,2000,20261066
interpolation_minus_frozen,preference,sample_preference,projector-interp100,vision,frozen-base,vision,coordinate,50,38.5,25.5,0.77,0.51,0.26,26,0,24,0.19,0.33,2000,20261067
interpolation_minus_alpha0,preference,sample_preference,projector-interp100,vision,projector-interp000,vision,coordinate,50,38.5,36.0,0.77,0.72,0.05,8,3,39,-0.01,0.11,2000,20261068
interpolation_minus_frozen,preference,mean_margin,projector-interp100,vision,frozen-base,vision,coordinate,50,76.88749706745148,3.2378735542297363,1.5377499413490296,0.06475747108459473,1.4729924702644348,50,0,0,1.234382593035698,1.7329369404911994,2000,20261069
interpolation_minus_alpha0,preference,mean_margin,projector-interp100,vision,projector-interp000,vision,coordinate,50,76.88749706745148,35.5944567322731,1.5377499413490296,0.711889134645462,0.8258608067035675,50,0,0,0.6989933609962463,0.9684389281272888,2000,20261070
interpolation_minus_frozen,preference,paired_preference,projector-interp100,vision,frozen-base,vision,count,50,6.0,8.0,0.12,0.16,-0.04,4,6,40,-0.16,0.08,2000,20261071
interpolation_minus_alpha0,preference,paired_preference,projector-interp100,vision,projector-interp000,vision,count,50,6.0,21.0,0.12,0.42,-0.3,0,15,35,-0.44,-0.18,2000,20261072
interpolation_minus_frozen,preference,sample_preference,projector-interp100,vision,frozen-base,vision,count,50,25.5,28.0,0.51,0.56,-0.05,5,11,34,-0.13,0.03,2000,20261073
interpolation_minus_alpha0,preference,sample_preference,projector-interp100,vision,projector-interp000,vision,count,50,25.5,34.0,0.51,0.68,-0.17,0,16,34,-0.24,-0.1,2000,20261074
interpolation_minus_frozen,preference,mean_margin,projector-interp100,vision,frozen-base,vision,count,50,17.562500208616257,2.2187501192092896,0.35125000417232516,0.04437500238418579,0.30687500178813937,38,11,1,0.17062499552965163,0.44249999344348906,2000,20261075
interpolation_minus_alpha0,preference,mean_margin,projector-interp100,vision,projector-interp000,vision,count,50,17.562500208616257,18.281249701976776,0.35125000417232516,0.3656249940395355,-0.014374989867210388,30,18,2,-0.12062499076128005,0.09062502115964889,2000,20261076
interpolation_minus_frozen,preference,paired_preference,projector-interp100,vision,frozen-base,vision,ocr,50,11.0,5.0,0.22,0.1,0.12,6,0,44,0.04,0.22,2000,20261077
interpolation_minus_alpha0,preference,paired_preference,projector-interp100,vision,projector-interp000,vision,ocr,50,11.0,9.0,0.22,0.18,0.04,5,3,42,-0.08,0.16,2000,20261078
interpolation_minus_frozen,preference,sample_preference,projector-interp100,vision,frozen-base,vision,ocr,50,30.5,27.5,0.61,0.55,0.06,6,0,44,0.02,0.11,2000,20261079
interpolation_minus_alpha0,preference,sample_preference,projector-interp100,vision,projector-interp000,vision,ocr,50,30.5,29.5,0.61,0.59,0.02,5,3,42,-0.03,0.07,2000,20261080
interpolation_minus_frozen,preference,mean_margin,projector-interp100,vision,frozen-base,vision,ocr,50,38.66087416921343,24.095561588378178,0.7732174833842685,0.48191123176756356,0.29130625161670504,45,5,0,0.22071857581819807,0.35854318586985273,2000,20261081
interpolation_minus_alpha0,preference,mean_margin,projector-interp100,vision,projector-interp000,vision,ocr,50,38.66087416921343,30.80309904189337,0.7732174833842685,0.6160619808378673,0.15715550254640126,38,12,0,0.08627778114591318,0.22876098426183064,2000,20261082
interpolation_minus_frozen,preference,paired_preference,projector-interp100,vision,frozen-base,vision,shape,50,24.0,28.0,0.48,0.56,-0.08,6,10,34,-0.22,0.08,2000,20261083
interpolation_minus_alpha0,preference,paired_preference,projector-interp100,vision,projector-interp000,vision,shape,50,24.0,40.0,0.48,0.8,-0.32,0,16,34,-0.46,-0.2,2000,20261084
interpolation_minus_frozen,preference,sample_preference,projector-interp100,vision,frozen-base,vision,shape,50,37.0,39.0,0.74,0.78,-0.04,6,10,34,-0.12,0.04,2000,20261085
interpolation_minus_alpha0,preference,sample_preference,projector-interp100,vision,projector-interp000,vision,shape,50,37.0,45.0,0.74,0.9,-0.16,0,16,34,-0.23,-0.1,2000,20261086
interpolation_minus_frozen,preference,mean_margin,projector-interp100,vision,frozen-base,vision,shape,50,247.32812554389238,225.34375235065818,4.946562510877848,4.506875047013164,0.4396874638646841,30,20,0,-0.027187583837658166,0.8981249420228414,2000,20261087
interpolation_minus_alpha0,preference,mean_margin,projector-interp100,vision,projector-interp000,vision,shape,50,247.32812554389238,307.96874961827416,4.946562510877848,6.159374992365483,-1.2128124814876355,16,34,0,-1.6878124885400758,-0.7487499998044223,2000,20261088
interpolation_minus_frozen,preference,paired_preference,projector-interp100,vision,frozen-base,vision,spatial,50,50.0,13.0,1.0,0.26,0.74,37,0,13,0.62,0.86,2000,20261089
interpolation_minus_alpha0,preference,paired_preference,projector-interp100,vision,projector-interp000,vision,spatial,50,50.0,37.0,1.0,0.74,0.26,13,0,37,0.14,0.38,2000,20261090
interpolation_minus_frozen,preference,sample_preference,projector-interp100,vision,frozen-base,vision,spatial,50,50.0,31.5,1.0,0.63,0.37,37,0,13,0.31,0.43,2000,20261091
interpolation_minus_alpha0,preference,sample_preference,projector-interp100,vision,projector-interp000,vision,spatial,50,50.0,43.5,1.0,0.87,0.13,13,0,37,0.07,0.19,2000,20261092
interpolation_minus_frozen,preference,mean_margin,projector-interp100,vision,frozen-base,vision,spatial,50,199.2473962852091,7.004206113517284,3.984947925704182,0.1400841222703457,3.8448638034338365,50,0,0,3.480466127183172,4.18680689772882,2000,20261093
interpolation_minus_alpha0,preference,mean_margin,projector-interp100,vision,projector-interp000,vision,spatial,50,199.2473962852091,48.250350423157215,3.984947925704182,0.9650070084631444,3.019940917241038,50,0,0,2.815948148833704,3.2362204259599094,2000,20261094
vision_minus_shuffle,preference,paired_preference,projector-interp000,vision,projector-interp000,shuffled_image,overall,300,158.0,38.0,0.5266666666666666,0.12666666666666668,0.4,130,10,160,0.34,0.46,2000,20261095
