family,modality,metric,state_a,condition_a,state_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
state_minus_step50,preference,sample_preference,resume-control,vision,frozen-base,vision,shape,50,37.0,45.0,0.74,0.9,-0.16,0,16,34,-0.23,-0.1,2000,20260965
state_minus_step50,preference,mean_margin,resume-control,vision,frozen-base,vision,shape,50,247.32812554389238,307.96874961827416,4.946562510877848,6.159374992365483,-1.2128124814876355,16,34,0,-1.6684375568223186,-0.741874981794972,2000,20260966
state_minus_step50,preference,paired_preference,resume-control,vision,frozen-base,vision,spatial,50,50.0,37.0,1.0,0.74,0.26,13,0,37,0.14,0.38,2000,20260967
state_minus_step50,preference,sample_preference,resume-control,vision,frozen-base,vision,spatial,50,50.0,43.5,1.0,0.87,0.13,13,0,37,0.07,0.19,2000,20260968
state_minus_step50,preference,mean_margin,resume-control,vision,frozen-base,vision,spatial,50,199.2473962852091,48.250350423157215,3.984947925704182,0.9650070084631444,3.019940917241038,50,0,0,2.818264435019228,3.2353673959732987,2000,20260969
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,overall,300,158.0,38.0,0.5266666666666666,0.12666666666666668,0.4,130,10,160,0.33666666666666667,0.4633333333333333,2000,20260970
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,overall,300,227.5,134.5,0.7583333333333333,0.4483333333333333,0.31,140,12,148,0.2633333333333333,0.3566666666666667,2000,20260971
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,overall,300,543.7104052717054,-26.943934770109173,1.8123680175723516,-0.08981311590036391,1.9021811334727154,260,37,3,1.5927554911674104,2.24156956675999,2000,20260972
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,color,50,29.0,8.0,0.58,0.16,0.42,22,1,27,0.28,0.56,2000,20260973
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,color,50,39.5,23.0,0.79,0.46,0.33,25,1,24,0.22,0.44,2000,20260974
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,color,50,102.81249975413084,-6.218749165534973,2.056249995082617,-0.12437498331069946,2.1806249783933165,43,6,1,1.4887499725818634,2.9168750020861625,2000,20260975
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,coordinate,50,22.0,8.0,0.44,0.16,0.28,15,1,34,0.16,0.42,2000,20260976
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,coordinate,50,36.0,28.0,0.72,0.56,0.16,16,1,33,0.09,0.24,2000,20260977
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,coordinate,50,35.5944567322731,2.739195689558983,0.711889134645462,0.05478391379117966,0.6571052208542824,43,7,0,0.4697470808029175,0.8514743727445603,2000,20260978
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,count,50,21.0,6.0,0.42,0.12,0.3,18,3,29,0.14,0.46,2000,20260979
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,count,50,34.0,23.0,0.68,0.46,0.22,24,5,21,0.11,0.32,2000,20260980
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,count,50,18.281249701976776,0.06249997019767761,0.3656249940395355,0.0012499994039535522,0.364374994635582,38,10,2,0.23812498688697814,0.5024999958276749,2000,20260981
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,ocr,50,9.0,5.0,0.18,0.1,0.08,7,3,40,-0.04,0.2,2000,20260982
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,ocr,50,29.5,26.5,0.59,0.53,0.06,7,3,40,-0.01,0.14,2000,20260983
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,ocr,50,30.80309904189337,-1.0064349662689922,0.6160619808378673,-0.020128699325379844,0.6361906801632472,40,10,0,0.4057803417614528,0.8770024121602374,2000,20260984
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,shape,50,40.0,11.0,0.8,0.22,0.58,31,2,17,0.42,0.72,2000,20260985
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,shape,50,45.0,27.5,0.9,0.55,0.35,31,2,17,0.25,0.45,2000,20260986
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,shape,50,307.96874961827416,13.187497662962414,6.159374992365483,0.26374995325924827,5.895625039106235,46,4,0,4.72218754502479,7.048437503308524,2000,20260987
vision_minus_shuffle,preference,paired_preference,frozen-base,vision,frozen-base,shuffled_image,spatial,50,37.0,0.0,0.74,0.0,0.74,37,0,13,0.62,0.86,2000,20260988
vision_minus_shuffle,preference,sample_preference,frozen-base,vision,frozen-base,shuffled_image,spatial,50,43.5,6.5,0.87,0.13,0.74,37,0,13,0.62,0.86,2000,20260989
vision_minus_shuffle,preference,mean_margin,frozen-base,vision,frozen-base,shuffled_image,spatial,50,48.250350423157215,-35.707943961024284,0.9650070084631444,-0.7141588792204857,1.67916588768363,50,0,0,1.3280198472738265,2.0215619295835494,2000,20260990
vision_minus_shuffle,preference,paired_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,overall,300,163.0,45.0,0.5433333333333333,0.15,0.3933333333333333,129,11,160,0.33,0.46,2000,20260991
vision_minus_shuffle,preference,sample_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,overall,300,229.5,147.5,0.765,0.49166666666666664,0.2733333333333333,140,13,147,0.23,0.315,2000,20260992
vision_minus_shuffle,preference,mean_margin,anchor-1e-2,vision,anchor-1e-2,shuffled_image,overall,300,837.2550455451017,-78.51431482475905,2.7908501518170055,-0.26171438274919684,3.0525645345662027,254,44,2,2.6341680601433874,3.444808283245631,2000,20260993
vision_minus_shuffle,preference,paired_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,color,50,43.0,14.0,0.86,0.28,0.58,29,0,21,0.44,0.72,2000,20260994
vision_minus_shuffle,preference,sample_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,color,50,46.5,26.5,0.93,0.53,0.4,30,0,20,0.29,0.51,2000,20260995
vision_minus_shuffle,preference,mean_margin,anchor-1e-2,vision,anchor-1e-2,shuffled_image,color,50,208.21875302609988,8.312500161118805,4.164375060521998,0.1662500032223761,3.9981250572996214,42,7,1,2.824999992325902,5.300000073253177,2000,20260996
vision_minus_shuffle,preference,paired_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,coordinate,50,36.0,11.0,0.72,0.22,0.5,26,1,23,0.34,0.64,2000,20260997
vision_minus_shuffle,preference,sample_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,coordinate,50,43.0,27.0,0.86,0.54,0.32,27,1,22,0.22,0.42,2000,20260998
vision_minus_shuffle,preference,mean_margin,anchor-1e-2,vision,anchor-1e-2,shuffled_image,coordinate,50,74.06305783987045,4.526431646198034,1.481261156797409,0.09052863292396068,1.3907325238734485,42,8,0,0.8503579940646887,1.9584559033066034,2000,20260999
vision_minus_shuffle,preference,paired_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,count,50,8.0,6.0,0.16,0.12,0.04,8,6,36,-0.1,0.2,2000,20261000
vision_minus_shuffle,preference,sample_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,count,50,27.0,22.5,0.54,0.45,0.09,14,8,28,-0.02,0.2,2000,20261001
vision_minus_shuffle,preference,mean_margin,anchor-1e-2,vision,anchor-1e-2,shuffled_image,count,50,30.187500052154064,-1.6874997019767761,0.6037500010430813,-0.03374999403953552,0.6374999950826168,36,13,1,0.3912500090897083,0.8931250016391278,2000,20261002
vision_minus_shuffle,preference,paired_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,ocr,50,11.0,6.0,0.22,0.12,0.1,7,2,41,0.0,0.2,2000,20261003
vision_minus_shuffle,preference,sample_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,ocr,50,30.5,27.0,0.61,0.54,0.07,8,2,40,0.01,0.14,2000,20261004
vision_minus_shuffle,preference,mean_margin,anchor-1e-2,vision,anchor-1e-2,shuffled_image,ocr,50,37.66231603849502,-1.3788941508247712,0.7532463207699004,-0.027577883016495424,0.7808242037863958,38,12,0,0.5152914670308432,1.078380966345469,2000,20261005
vision_minus_shuffle,preference,paired_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,shape,50,27.0,8.0,0.54,0.16,0.38,21,2,27,0.22,0.54,2000,20261006
vision_minus_shuffle,preference,sample_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,shape,50,38.5,25.5,0.77,0.51,0.26,23,2,25,0.16,0.37,2000,20261007
vision_minus_shuffle,preference,mean_margin,anchor-1e-2,vision,anchor-1e-2,shuffled_image,shape,50,320.9218735782779,8.140626475622412,6.418437471565557,0.16281252951244823,6.255624942053109,46,4,0,4.984374892396154,7.579374937718967,2000,20261008
vision_minus_shuffle,preference,paired_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,spatial,50,38.0,0.0,0.76,0.0,0.76,38,0,12,0.64,0.88,2000,20261009
vision_minus_shuffle,preference,sample_preference,anchor-1e-2,vision,anchor-1e-2,shuffled_image,spatial,50,44.0,19.0,0.88,0.38,0.5,38,0,12,0.4,0.6,2000,20261010
vision_minus_shuffle,preference,mean_margin,anchor-1e-2,vision,anchor-1e-2,shuffled_image,spatial,50,166.20154501020443,-96.42747925489675,3.3240309002040886,-1.928549585097935,5.2525804853020235,50,0,0,4.601968844432849,5.918484570679721,2000,20261011
vision_minus_shuffle,preference,paired_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,overall,300,171.0,42.0,0.57,0.14,0.43,141,12,147,0.36666666666666664,0.49333333333333335,2000,20261012
vision_minus_shuffle,preference,sample_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,overall,300,234.0,145.0,0.78,0.48333333333333334,0.2966666666666667,153,13,134,0.25333333333333335,0.3383333333333333,2000,20261013
vision_minus_shuffle,preference,mean_margin,anchor-1e-3,vision,anchor-1e-3,shuffled_image,overall,300,835.08565523819,-102.39847487295988,2.783618850793967,-0.34132824957653296,3.1249471003704996,255,44,1,2.739002250196059,3.5321976925685568,2000,20261014
vision_minus_shuffle,preference,paired_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,color,50,47.0,14.0,0.94,0.28,0.66,33,0,17,0.52,0.8,2000,20261015
vision_minus_shuffle,preference,sample_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,color,50,48.5,26.0,0.97,0.52,0.45,33,0,17,0.35,0.55,2000,20261016
vision_minus_shuffle,preference,mean_margin,anchor-1e-3,vision,anchor-1e-3,shuffled_image,color,50,212.46875132847345,6.1562505648471415,4.249375026569469,0.12312501129694282,4.126250015272526,42,7,1,2.9775000159395857,5.294375001565786,2000,20261017
vision_minus_shuffle,preference,paired_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,coordinate,50,33.0,9.0,0.66,0.18,0.48,25,1,24,0.32,0.62,2000,20261018
vision_minus_shuffle,preference,sample_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,coordinate,50,41.5,27.0,0.83,0.54,0.29,28,1,21,0.2,0.37,2000,20261019
vision_minus_shuffle,preference,mean_margin,anchor-1e-3,vision,anchor-1e-3,shuffled_image,coordinate,50,70.71080791950226,4.633059993386269,1.4142161583900452,0.09266119986772538,1.3215549585223199,38,12,0,0.7793390375375747,1.858217731565237,2000,20261020
vision_minus_shuffle,preference,paired_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,count,50,5.0,7.0,0.1,0.14,-0.04,5,7,38,-0.18,0.08,2000,20261021
vision_minus_shuffle,preference,sample_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,count,50,26.0,22.5,0.52,0.45,0.07,12,8,30,-0.04,0.18,2000,20261022
vision_minus_shuffle,preference,mean_margin,anchor-1e-3,vision,anchor-1e-3,shuffled_image,count,50,25.343750298023224,-1.4375003427267075,0.5068750059604645,-0.02875000685453415,0.5356250128149986,37,13,0,0.29125002413988116,0.8006249901652336,2000,20261023
vision_minus_shuffle,preference,paired_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,ocr,50,9.0,4.0,0.18,0.08,0.1,7,2,41,-0.02,0.22,2000,20261024
vision_minus_shuffle,preference,sample_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,ocr,50,29.5,25.0,0.59,0.5,0.09,9,2,39,0.02,0.17,2000,20261025
vision_minus_shuffle,preference,mean_margin,anchor-1e-3,vision,anchor-1e-3,shuffled_image,ocr,50,35.769216425078255,-0.9192845968973058,0.7153843285015651,-0.018385691937946116,0.7337700204395112,40,10,0,0.4440257970719111,1.0454935530026754,2000,20261026
vision_minus_shuffle,preference,paired_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,shape,50,27.0,8.0,0.54,0.16,0.38,21,2,27,0.22,0.54,2000,20261027
vision_minus_shuffle,preference,sample_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,shape,50,38.5,26.0,0.77,0.52,0.25,21,2,27,0.15,0.36,2000,20261028
vision_minus_shuffle,preference,mean_margin,anchor-1e-3,vision,anchor-1e-3,shuffled_image,shape,50,300.9218767780694,9.98437289026333,6.018437535561389,0.19968745780526662,5.818750077756122,48,2,0,4.651562626706436,7.046875058157602,2000,20261029
vision_minus_shuffle,preference,paired_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,spatial,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261030
vision_minus_shuffle,preference,sample_preference,anchor-1e-3,vision,anchor-1e-3,shuffled_image,spatial,50,50.0,18.5,1.0,0.37,0.63,50,0,0,0.57,0.69,2000,20261031
vision_minus_shuffle,preference,mean_margin,anchor-1e-3,vision,anchor-1e-3,shuffled_image,spatial,50,189.8712524890434,-120.81537338183261,3.797425049780868,-2.4163074676366523,6.213732517417521,50,0,0,5.304040648990776,7.102693766227458,2000,20261032
vision_minus_shuffle,preference,paired_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,overall,300,149.0,43.0,0.49666666666666665,0.14333333333333334,0.35333333333333333,116,10,174,0.29333333333333333,0.41333333333333333,2000,20261033
vision_minus_shuffle,preference,sample_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,overall,300,222.0,140.0,0.74,0.4666666666666667,0.2733333333333333,137,13,150,0.22833333333333333,0.31833333333333336,2000,20261034
vision_minus_shuffle,preference,mean_margin,anchor-1e-4,vision,anchor-1e-4,shuffled_image,overall,300,726.1093206689937,-92.35776335681744,2.4203644022299793,-0.30785921118939147,2.7282236134193703,256,41,3,2.379843545184552,3.1056953725429817,2000,20261035
vision_minus_shuffle,preference,paired_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,color,50,35.0,14.0,0.7,0.28,0.42,23,2,25,0.24,0.58,2000,20261036
vision_minus_shuffle,preference,sample_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,color,50,42.5,25.5,0.85,0.51,0.34,28,2,20,0.23,0.46,2000,20261037
vision_minus_shuffle,preference,mean_margin,anchor-1e-4,vision,anchor-1e-4,shuffled_image,color,50,153.40624816250056,-2.1875015199184418,3.0681249632500114,-0.04375003039836883,3.11187499364838,43,6,1,2.333125032968819,3.9937499733269215,2000,20261038
vision_minus_shuffle,preference,paired_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,coordinate,50,24.0,9.0,0.48,0.18,0.3,15,0,35,0.18,0.42,2000,20261039
vision_minus_shuffle,preference,sample_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,coordinate,50,37.0,27.5,0.74,0.55,0.19,18,0,32,0.12,0.26,2000,20261040
vision_minus_shuffle,preference,mean_margin,anchor-1e-4,vision,anchor-1e-4,shuffled_image,coordinate,50,65.72402614355087,7.040980413556099,1.3144805228710175,0.14081960827112197,1.1736609145998955,42,8,0,0.8360971948504448,1.5329235517978668,2000,20261041
vision_minus_shuffle,preference,paired_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,count,50,8.0,9.0,0.16,0.18,-0.02,6,7,37,-0.16,0.12,2000,20261042
vision_minus_shuffle,preference,sample_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,count,50,26.5,23.5,0.53,0.47,0.06,14,10,26,-0.05,0.17,2000,20261043
vision_minus_shuffle,preference,mean_margin,anchor-1e-4,vision,anchor-1e-4,shuffled_image,count,50,20.28125013411045,-0.5312498360872269,0.405625002682209,-0.010624996721744537,0.4162499994039536,35,13,2,0.2249999850988388,0.6168750047683715,2000,20261044
vision_minus_shuffle,preference,paired_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,ocr,50,11.0,5.0,0.22,0.1,0.12,6,0,44,0.04,0.22,2000,20261045
vision_minus_shuffle,preference,sample_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,ocr,50,30.5,25.5,0.61,0.51,0.1,8,0,42,0.04,0.18,2000,20261046
vision_minus_shuffle,preference,mean_margin,anchor-1e-4,vision,anchor-1e-4,shuffled_image,ocr,50,36.06105599857512,-0.8204030877067954,0.7212211199715024,-0.016408061754135908,0.7376291817256383,39,11,0,0.46221948451087586,1.0452683328219825,2000,20261047
vision_minus_shuffle,preference,paired_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,shape,50,21.0,6.0,0.42,0.12,0.3,16,1,33,0.16,0.44,2000,20261048
vision_minus_shuffle,preference,sample_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,shape,50,35.5,25.5,0.71,0.51,0.2,19,1,30,0.12,0.28,2000,20261049
vision_minus_shuffle,preference,mean_margin,anchor-1e-4,vision,anchor-1e-4,shuffled_image,shape,50,263.7968742349185,24.171872805804014,5.27593748469837,0.4834374561160803,4.79250002858229,47,3,0,3.884062531323871,5.762187579664169,2000,20261050
vision_minus_shuffle,preference,paired_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,spatial,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261051
vision_minus_shuffle,preference,sample_preference,anchor-1e-4,vision,anchor-1e-4,shuffled_image,spatial,50,50.0,12.5,1.0,0.25,0.75,50,0,0,0.68,0.82,2000,20261052
vision_minus_shuffle,preference,mean_margin,anchor-1e-4,vision,anchor-1e-4,shuffled_image,spatial,50,186.8398659953382,-120.0314621324651,3.736797319906764,-2.400629242649302,6.137426562556065,50,0,0,5.316164317848161,6.891807702663354,2000,20261053
vision_minus_shuffle,preference,paired_preference,resume-control,vision,resume-control,shuffled_image,overall,300,155.0,44.0,0.5166666666666667,0.14666666666666667,0.37,124,13,163,0.30666666666666664,0.43333333333333335,2000,20261054
vision_minus_shuffle,preference,sample_preference,resume-control,vision,resume-control,shuffled_image,overall,300,225.0,132.5,0.75,0.44166666666666665,0.30833333333333335,141,16,143,0.26,0.3566666666666667,2000,20261055
vision_minus_shuffle,preference,mean_margin,resume-control,vision,resume-control,shuffled_image,overall,300,759.686394495463,-91.41913952703084,2.5322879816515433,-0.30473046509010276,2.837018446741646,259,37,4,2.4593681313688034,3.200385438756474,2000,20261056
vision_minus_shuffle,preference,paired_preference,resume-control,vision,resume-control,shuffled_image,color,50,37.0,14.0,0.74,0.28,0.46,25,2,23,0.3,0.62,2000,20261057
vision_minus_shuffle,preference,sample_preference,resume-control,vision,resume-control,shuffled_image,color,50,43.5,25.5,0.87,0.51,0.36,28,2,20,0.24,0.47,2000,20261058
vision_minus_shuffle,preference,mean_margin,resume-control,vision,resume-control,shuffled_image,color,50,180.0000012210803,0.4999992549419403,3.600000024421606,0.009999985098838806,3.5900000393227676,43,6,1,2.6737500213552265,4.526875069360249,2000,20261059
vision_minus_shuffle,preference,paired_preference,resume-control,vision,resume-control,shuffled_image,coordinate,50,27.0,8.0,0.54,0.16,0.38,19,0,31,0.24,0.52,2000,20261060
vision_minus_shuffle,preference,sample_preference,resume-control,vision,resume-control,shuffled_image,coordinate,50,38.5,26.0,0.77,0.52,0.25,22,0,28,0.16,0.34,2000,20261061
vision_minus_shuffle,preference,mean_margin,resume-control,vision,resume-control,shuffled_image,coordinate,50,76.88749706745148,5.277882695198059,1.5377499413490296,0.10555765390396118,1.4321922874450683,46,4,0,1.097405578792095,1.7932538411021233,2000,20261062
vision_minus_shuffle,preference,paired_preference,resume-control,vision,resume-control,shuffled_image,count,50,6.0,8.0,0.12,0.16,-0.04,6,8,36,-0.18,0.1,2000,20261063
vision_minus_shuffle,preference,sample_preference,resume-control,vision,resume-control,shuffled_image,count,50,25.5,22.5,0.51,0.45,0.06,14,11,25,-0.05,0.18,2000,20261064
vision_minus_shuffle,preference,mean_margin,resume-control,vision,resume-control,shuffled_image,count,50,17.562500208616257,-1.9999999329447746,0.35125000417232516,-0.039999998658895496,0.39125000283122063,33,14,3,0.17124999836087226,0.6250000074505806,2000,20261065
vision_minus_shuffle,preference,paired_preference,resume-control,vision,resume-control,shuffled_image,ocr,50,11.0,6.0,0.22,0.12,0.1,6,1,43,0.0,0.2,2000,20261066
vision_minus_shuffle,preference,sample_preference,resume-control,vision,resume-control,shuffled_image,ocr,50,30.5,26.0,0.61,0.52,0.09,8,1,41,0.02,0.17,2000,20261067
vision_minus_shuffle,preference,mean_margin,resume-control,vision,resume-control,shuffled_image,ocr,50,38.66087416921343,-0.894407089551289,0.7732174833842685,-0.01788814179102578,0.7911056251752945,40,10,0,0.4972110911323911,1.1075279143878392,2000,20261068
vision_minus_shuffle,preference,paired_preference,resume-control,vision,resume-control,shuffled_image,shape,50,24.0,8.0,0.48,0.16,0.32,18,2,30,0.18,0.46,2000,20261069
vision_minus_shuffle,preference,sample_preference,resume-control,vision,resume-control,shuffled_image,shape,50,37.0,26.0,0.74,0.52,0.22,19,2,29,0.12,0.32,2000,20261070
vision_minus_shuffle,preference,mean_margin,resume-control,vision,resume-control,shuffled_image,shape,50,247.32812554389238,20.640626314096153,4.946562510877848,0.41281252628192305,4.533749984595925,47,3,0,3.6381249671219846,5.42156260686228,2000,20261071
vision_minus_shuffle,preference,paired_preference,resume-control,vision,resume-control,shuffled_image,spatial,50,50.0,0.0,1.0,0.0,1.0,50,0,0,1.0,1.0,2000,20261072
vision_minus_shuffle,preference,sample_preference,resume-control,vision,resume-control,shuffled_image,spatial,50,50.0,6.5,1.0,0.13,0.87,50,0,0,0.81,0.93,2000,20261073
vision_minus_shuffle,preference,mean_margin,resume-control,vision,resume-control,shuffled_image,spatial,50,199.2473962852091,-114.94324076877092,3.984947925704182,-2.2988648153754183,6.2838127410796005,50,0,0,5.50257843872183,7.09212512914557,2000,20261074
state_minus_step50,generation,generation_paired,anchor-1e-2,vision,frozen-base,vision,overall,300,90.0,70.0,0.3,0.23333333333333334,0.06666666666666667,55,35,210,0.0033333333333333335,0.13,2000,20261075
anchor_minus_control,generation,generation_paired,anchor-1e-2,vision,resume-control,vision,overall,300,90.0,77.0,0.3,0.25666666666666665,0.043333333333333335,30,17,253,-0.0033333333333333335,0.08666666666666667,2000,20261076
state_minus_step50,generation,generation_sample,anchor-1e-2,vision,frozen-base,vision,overall,300,142.5,116.5,0.475,0.3883333333333333,0.08666666666666667,84,55,161,0.03833333333333333,0.135,2000,20261077
anchor_minus_control,generation,generation_sample,anchor-1e-2,vision,resume-control,vision,overall,300,142.5,123.0,0.475,0.41,0.065,52,21,227,0.03166666666666667,0.09833333333333333,2000,20261078
state_minus_step50,generation,prediction_flip,anchor-1e-2,vision,frozen-base,vision,overall,300,246.0,212.0,0.82,0.7066666666666667,0.11333333333333333,68,34,198,0.043333333333333335,0.17666666666666667,2000,20261079
anchor_minus_control,generation,prediction_flip,anchor-1e-2,vision,resume-control,vision,overall,300,246.0,235.0,0.82,0.7833333333333333,0.03666666666666667,38,27,235,-0.016666666666666666,0.08666666666666667,2000,20261080
state_minus_step50,generation,generation_paired,anchor-1e-2,vision,frozen-base,vision,color,50,29.0,7.0,0.58,0.14,0.44,28,6,16,0.24,0.62,2000,20261081
anchor_minus_control,generation,generation_paired,anchor-1e-2,vision,resume-control,vision,color,50,29.0,8.0,0.58,0.16,0.42,21,0,29,0.28,0.56,2000,20261082
state_minus_step50,generation,generation_sample,anchor-1e-2,vision,frozen-base,vision,color,50,39.0,18.5,0.78,0.37,0.41,36,7,7,0.27,0.54,2000,20261083
anchor_minus_control,generation,generation_sample,anchor-1e-2,vision,resume-control,vision,color,50,39.0,19.0,0.78,0.38,0.4,32,0,18,0.3,0.5,2000,20261084
state_minus_step50,generation,prediction_flip,anchor-1e-2,vision,frozen-base,vision,color,50,46.0,36.0,0.92,0.72,0.2,14,4,32,0.04,0.36,2000,20261085
anchor_minus_control,generation,prediction_flip,anchor-1e-2,vision,resume-control,vision,color,50,46.0,35.0,0.92,0.7,0.22,13,2,35,0.08,0.36,2000,20261086
state_minus_step50,generation,generation_paired,anchor-1e-2,vision,frozen-base,vision,coordinate,50,14.0,1.0,0.28,0.02,0.26,14,1,35,0.12,0.4,2000,20261087
anchor_minus_control,generation,generation_paired,anchor-1e-2,vision,resume-control,vision,coordinate,50,14.0,12.0,0.28,0.24,0.04,8,6,36,-0.1,0.18,2000,20261088
state_minus_step50,generation,generation_sample,anchor-1e-2,vision,frozen-base,vision,coordinate,50,28.5,8.5,0.57,0.17,0.4,32,5,13,0.25,0.53,2000,20261089
anchor_minus_control,generation,generation_sample,anchor-1e-2,vision,resume-control,vision,coordinate,50,28.5,25.5,0.57,0.51,0.06,16,10,24,-0.05,0.17,2000,20261090
state_minus_step50,generation,prediction_flip,anchor-1e-2,vision,frozen-base,vision,coordinate,50,48.0,21.0,0.96,0.42,0.54,27,0,23,0.4,0.68,2000,20261091
anchor_minus_control,generation,prediction_flip,anchor-1e-2,vision,resume-control,vision,coordinate,50,48.0,44.0,0.96,0.88,0.08,5,1,44,0.0,0.18,2000,20261092
state_minus_step50,generation,generation_paired,anchor-1e-2,vision,frozen-base,vision,count,50,2.0,1.0,0.04,0.02,0.02,2,1,47,-0.04,0.1,2000,20261093
anchor_minus_control,generation,generation_paired,anchor-1e-2,vision,resume-control,vision,count,50,2.0,1.0,0.04,0.02,0.02,1,0,49,0.0,0.06,2000,20261094
state_minus_step50,generation,generation_sample,anchor-1e-2,vision,frozen-base,vision,count,50,7.5,10.5,0.15,0.21,-0.06,5,10,35,-0.14,0.02,2000,20261095
anchor_minus_control,generation,generation_sample,anchor-1e-2,vision,resume-control,vision,count,50,7.5,5.5,0.15,0.11,0.04,4,0,46,0.01,0.08,2000,20261096
state_minus_step50,generation,prediction_flip,anchor-1e-2,vision,frozen-base,vision,count,50,31.0,36.0,0.62,0.72,-0.1,4,9,37,-0.22,0.04,2000,20261097
anchor_minus_control,generation,prediction_flip,anchor-1e-2,vision,resume-control,vision,count,50,31.0,36.0,0.62,0.72,-0.1,2,7,41,-0.22,0.02,2000,20261098
state_minus_step50,generation,generation_paired,anchor-1e-2,vision,frozen-base,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261099
anchor_minus_control,generation,generation_paired,anchor-1e-2,vision,resume-control,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261100
state_minus_step50,generation,generation_sample,anchor-1e-2,vision,frozen-base,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261101
anchor_minus_control,generation,generation_sample,anchor-1e-2,vision,resume-control,vision,ocr,50,0.0,0.0,0.0,0.0,0.0,0,0,50,0.0,0.0,2000,20261102
