family,modality,metric,checkpoint_a,condition_a,checkpoint_b,condition_b,task,denominator,sum_a,sum_b,mean_a,mean_b,mean_gap,a_only_better,b_only_better,equal,ci95_low,ci95_high,bootstrap_samples,seed
vision_minus_condition,preference,mean_margin,balanced-projector-step25,vision,balanced-projector-step25,background_matched_aux,shape,200,60.531250819563866,35.343756541609764,0.3026562540978193,0.17671878270804883,0.12593747138977052,153,47,0,0.09906247235834599,0.15328122057020666,2000,20260947
vision_minus_condition,preference,mean_margin,balanced-projector-step25,vision,balanced-projector-step25,paired_counterfactual_image,shape,200,60.531250819563866,-60.531250819563866,0.3026562540978193,-0.3026562540978193,0.6053125081956386,138,62,0,0.49375001549720765,0.7128125084936618,2000,20260948
vision_minus_condition,preference,mean_margin,balanced-projector-step25,vision,balanced-projector-step25,shuffled_image,shape,200,60.531250819563866,13.7187490016222,0.3026562540978193,0.068593745008111,0.23406250908970833,133,66,1,0.15078126296401023,0.3221875113248825,2000,20260949
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step25,vision,step-001500,vision,shape,200,60.531250819563866,26.593745529651642,0.3026562540978193,0.1329687276482582,0.16968752644956112,138,62,0,0.1009375275671482,0.23578127592802048,2000,20260950
vision_minus_condition,preference,paired_preference,balanced-projector-step25,vision,balanced-projector-step25,background_matched_aux,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260951
vision_minus_condition,preference,paired_preference,balanced-projector-step25,vision,balanced-projector-step25,paired_counterfactual_image,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260952
vision_minus_condition,preference,paired_preference,balanced-projector-step25,vision,balanced-projector-step25,shuffled_image,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260953
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step25,vision,step-001500,vision,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260954
vision_minus_condition,preference,sample_preference,balanced-projector-step25,vision,balanced-projector-step25,background_matched_aux,spatial,200,100.0,100.0,0.5,0.5,0.0,0,0,200,0.0,0.0,2000,20260955
vision_minus_condition,preference,sample_preference,balanced-projector-step25,vision,balanced-projector-step25,paired_counterfactual_image,spatial,200,100.0,75.0,0.5,0.375,0.125,50,0,150,0.095,0.155,2000,20260956
vision_minus_condition,preference,sample_preference,balanced-projector-step25,vision,balanced-projector-step25,shuffled_image,spatial,200,100.0,75.0,0.5,0.375,0.125,50,0,150,0.095,0.155,2000,20260957
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step25,vision,step-001500,vision,spatial,200,100.0,75.0,0.5,0.375,0.125,50,0,150,0.0975,0.155,2000,20260958
vision_minus_condition,preference,mean_margin,balanced-projector-step25,vision,balanced-projector-step25,background_matched_aux,spatial,200,11.251212656497955,-1.7024040222167969,0.05625606328248978,-0.008512020111083984,0.06476808339357376,150,50,0,0.05365416832268238,0.07534772172570228,2000,20260959
vision_minus_condition,preference,mean_margin,balanced-projector-step25,vision,balanced-projector-step25,paired_counterfactual_image,spatial,200,11.251212656497955,-11.251212656497955,0.05625606328248978,-0.05625606328248978,0.11251212656497955,150,50,0,0.09988664165139198,0.125012127161026,2000,20260960
vision_minus_condition,preference,mean_margin,balanced-projector-step25,vision,balanced-projector-step25,shuffled_image,spatial,200,11.251212656497955,-8.961556851863861,0.05625606328248978,-0.044807784259319305,0.10106384754180908,150,50,0,0.0851263464987278,0.11621012598276138,2000,20260961
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step25,vision,step-001500,vision,spatial,200,11.251212656497955,-8.250009268522263,0.05625606328248978,-0.04125004634261131,0.09750610962510109,150,50,0,0.0856190986186266,0.11018037438392639,2000,20260962
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,overall,1200,104.0,95.0,0.08666666666666667,0.07916666666666666,0.0075,25,16,1159,-0.0033333333333333335,0.018333333333333333,2000,20260963
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,overall,1200,104.0,0.0,0.08666666666666667,0.0,0.08666666666666667,104,0,1096,0.07166666666666667,0.10333333333333333,2000,20260964
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,overall,1200,104.0,19.0,0.08666666666666667,0.015833333333333335,0.07083333333333333,91,6,1103,0.05583333333333333,0.08666666666666667,2000,20260965
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step50,vision,step-001500,vision,overall,1200,104.0,26.0,0.08666666666666667,0.021666666666666667,0.065,104,26,1070,0.04666666666666667,0.08333333333333333,2000,20260966
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,overall,1200,646.0,637.0,0.5383333333333333,0.5308333333333334,0.0075,39,21,1140,0.0008333333333333334,0.014166666666666666,2000,20260967
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,overall,1200,646.0,495.0,0.5383333333333333,0.4125,0.12583333333333332,200,2,998,0.11,0.14375,2000,20260968
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,overall,1200,646.0,573.5,0.5383333333333333,0.47791666666666666,0.06041666666666667,130,13,1057,0.04875,0.0725,2000,20260969
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step50,vision,step-001500,vision,overall,1200,646.0,584.5,0.5383333333333333,0.4870833333333333,0.05125,161,38,1001,0.04,0.0625,2000,20260970
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,overall,1200,266.0640597774869,258.9620951902299,0.22172004981457238,0.21580174599185825,0.005918303822714182,523,495,182,-0.0027138043748480916,0.014815090352166736,2000,20260971
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,overall,1200,266.0640597774869,-266.0640597774869,0.22172004981457238,-0.22172004981457238,0.44344009962914477,777,271,152,0.3884058782483141,0.5030390879395935,2000,20260972
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,overall,1200,266.0640597774869,-12.732803019100709,0.22172004981457238,-0.010610669182583925,0.23233071899715635,790,280,130,0.1982345919560582,0.26753397898784,2000,20260973
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step50,vision,step-001500,vision,overall,1200,266.0640597774869,21.224753890151074,0.22172004981457238,0.017687294908459227,0.2040327549061132,830,299,71,0.18026639284205342,0.22852401625045707,2000,20260974
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,color,200,13.0,22.0,0.065,0.11,-0.045,5,14,181,-0.09,-0.005,2000,20260975
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,color,200,13.0,0.0,0.065,0.0,0.065,13,0,187,0.03,0.1,2000,20260976
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,color,200,13.0,3.0,0.065,0.015,0.05,11,1,188,0.015,0.085,2000,20260977
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step50,vision,step-001500,vision,color,200,13.0,0.0,0.065,0.0,0.065,13,0,187,0.035,0.1,2000,20260978
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,color,200,106.5,111.0,0.5325,0.555,-0.0225,5,14,181,-0.045,-0.0025,2000,20260979
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,color,200,106.5,84.0,0.5325,0.42,0.1125,32,0,168,0.0775,0.1525,2000,20260980
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,color,200,106.5,93.5,0.5325,0.4675,0.065,24,1,175,0.04,0.095,2000,20260981
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step50,vision,step-001500,vision,color,200,106.5,98.0,0.5325,0.49,0.0425,17,0,183,0.025,0.0625,2000,20260982
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,color,200,19.406246066093445,24.718749821186066,0.09703123033046722,0.12359374910593032,-0.026562518775463104,43,114,43,-0.033593767285346986,-0.01968752145767212,2000,20260983
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,color,200,19.406246066093445,-19.406246066093445,0.09703123033046722,-0.09703123033046722,0.19406246066093444,152,37,11,0.16343745708465576,0.22718746781349183,2000,20260984
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,color,200,19.406246066093445,-1.1874999403953552,0.09703123033046722,-0.005937499701976776,0.102968730032444,131,51,18,0.08109372228384018,0.1257812362909317,2000,20260985
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step50,vision,step-001500,vision,color,200,19.406246066093445,2.593750238418579,0.09703123033046722,0.012968751192092896,0.08406247913837434,146,39,15,0.06781248211860656,0.09968747913837434,2000,20260986
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,coordinate,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260987
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,coordinate,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260988
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,coordinate,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260989
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step50,vision,step-001500,vision,coordinate,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260990
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,coordinate,200,100.0,99.0,0.5,0.495,0.005,2,0,198,0.0,0.0125,2000,20260991
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,coordinate,200,100.0,99.0,0.5,0.495,0.005,2,0,198,0.0,0.0125,2000,20260992
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,coordinate,200,100.0,99.0,0.5,0.495,0.005,2,0,198,0.0,0.0125,2000,20260993
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step50,vision,step-001500,vision,coordinate,200,100.0,100.0,0.5,0.5,0.0,0,0,200,0.0,0.0,2000,20260994
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,coordinate,200,-1.2615976333618164,-2.3053576946258545,-0.006307988166809082,-0.011526788473129273,0.005218800306320191,112,84,4,0.00047461837530136106,0.010139484107494354,2000,20260995
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,coordinate,200,-1.2615976333618164,1.2615976333618164,-0.006307988166809082,0.006307988166809082,-0.012615976333618164,108,88,4,-0.02597657561302185,0.00015009164810180663,2000,20260996
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,coordinate,200,-1.2615976333618164,0.08631616830825806,-0.006307988166809082,0.0004315808415412903,-0.006739569008350372,106,90,4,-0.016930190324783326,0.004133111536502838,2000,20260997
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step50,vision,step-001500,vision,coordinate,200,-1.2615976333618164,-1.2515151500701904,-0.006307988166809082,-0.006257575750350952,-5.041241645812988e-05,119,77,4,-0.005712860822677612,0.005409386456012726,2000,20260998
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,count,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20260999
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,count,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20261000
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,count,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20261001
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step50,vision,step-001500,vision,count,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20261002
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,count,200,94.0,90.5,0.47,0.4525,0.0175,12,5,183,0.0,0.0375,2000,20261003
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,count,200,94.0,87.0,0.47,0.435,0.035,16,2,182,0.015,0.055,2000,20261004
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,count,200,94.0,90.5,0.47,0.4525,0.0175,14,7,179,-0.005,0.04,2000,20261005
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step50,vision,step-001500,vision,count,200,94.0,100.0,0.47,0.5,-0.03,0,12,188,-0.0475,-0.015,2000,20261006
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,count,200,2.2187503278255463,1.6250002682209015,0.01109375163912773,0.008125001341104507,0.0029687502980232238,60,55,85,-0.0006249992549419403,0.006718748658895493,2000,20261007
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,count,200,2.2187503278255463,-2.2187503278255463,0.01109375163912773,-0.01109375163912773,0.02218750327825546,89,25,86,0.01687500238418579,0.02750000238418579,2000,20261008
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,count,200,2.2187503278255463,-0.12500029802322388,0.01109375163912773,-0.0006250014901161194,0.01171875312924385,103,41,56,0.007812501192092895,0.01562500238418579,2000,20261009
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step50,vision,step-001500,vision,count,200,2.2187503278255463,1.1562508046627045,0.01109375163912773,0.0057812540233135225,0.005312497615814209,89,59,52,0.001718742698431015,0.009062497913837432,2000,20261010
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,ocr,200,4.0,5.0,0.02,0.025,-0.005,1,2,197,-0.025,0.01,2000,20261011
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,ocr,200,4.0,0.0,0.02,0.0,0.02,4,0,196,0.005,0.04,2000,20261012
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,ocr,200,4.0,2.0,0.02,0.01,0.01,3,1,196,-0.01,0.03,2000,20261013
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step50,vision,step-001500,vision,ocr,200,4.0,0.0,0.02,0.0,0.02,4,0,196,0.005,0.04,2000,20261014
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,ocr,200,102.0,102.5,0.51,0.5125,-0.0025,1,2,197,-0.01,0.005,2000,20261015
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,ocr,200,102.0,98.0,0.51,0.49,0.02,4,0,196,0.005,0.04,2000,20261016
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,ocr,200,102.0,100.0,0.51,0.5,0.01,5,1,194,0.0,0.0225,2000,20261017
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step50,vision,step-001500,vision,ocr,200,102.0,98.5,0.51,0.4925,0.0175,7,0,193,0.005,0.03,2000,20261018
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,ocr,200,5.771639509428111,5.976009536924815,0.028858197547140554,0.029880047684624076,-0.0010218501374835225,97,103,0,-0.0045829817056656065,0.0025440725428717203,2000,20261019
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,ocr,200,5.771639509428111,-5.771639509428111,0.028858197547140554,-0.028858197547140554,0.05771639509428111,128,71,1,0.041932223092941916,0.07343143582344049,2000,20261020
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,ocr,200,5.771639509428111,0.3364843629655401,0.028858197547140554,0.0016824218148277005,0.02717577573231285,122,77,1,0.017845388514654982,0.03717814200265064,2000,20261021
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step50,vision,step-001500,vision,ocr,200,5.771639509428111,0.3825317360106004,0.028858197547140554,0.001912658680053002,0.026945538867087553,126,74,0,0.018176133751869154,0.03669903301057357,2000,20261022
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,shape,200,87.0,68.0,0.435,0.34,0.095,19,0,181,0.06,0.135,2000,20261023
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,shape,200,87.0,0.0,0.435,0.0,0.435,87,0,113,0.365,0.505,2000,20261024
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,shape,200,87.0,14.0,0.435,0.07,0.365,77,4,119,0.29,0.435,2000,20261025
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step50,vision,step-001500,vision,shape,200,87.0,26.0,0.435,0.13,0.305,87,26,87,0.21,0.4,2000,20261026
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,shape,200,143.5,134.0,0.7175,0.67,0.0475,19,0,181,0.0275,0.0675,2000,20261027
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,shape,200,143.5,52.0,0.7175,0.26,0.4575,96,0,104,0.39,0.5225,2000,20261028
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,shape,200,143.5,90.5,0.7175,0.4525,0.265,85,4,111,0.215,0.315,2000,20261029
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step50,vision,step-001500,vision,shape,200,143.5,113.0,0.7175,0.565,0.1525,87,26,87,0.1025,0.2025,2000,20261030
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,shape,200,233.7187480032444,228.09374794363976,1.168593740016222,1.1404687397181987,0.028125000298023225,111,89,0,-0.022968748509883882,0.07984375260770321,2000,20261031
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,shape,200,233.7187480032444,-233.7187480032444,1.168593740016222,-1.168593740016222,2.337187480032444,200,0,0,2.168124988526106,2.511874972358346,2000,20261032
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,shape,200,233.7187480032444,-6.125001005828381,1.168593740016222,-0.030625005029141904,1.199218745045364,178,21,1,1.0529687553271652,1.3574999891221524,2000,20261033
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step50,vision,step-001500,vision,shape,200,233.7187480032444,26.593745529651642,1.168593740016222,0.1329687276482582,1.0356250123679638,200,0,0,0.9648437648639083,1.1084375179558992,2000,20261034
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20261035
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20261036
vision_minus_condition,preference,paired_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20261037
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step50,vision,step-001500,vision,spatial,200,0.0,0.0,0.0,0.0,0.0,0,0,200,0.0,0.0,2000,20261038
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,spatial,200,100.0,100.0,0.5,0.5,0.0,0,0,200,0.0,0.0,2000,20261039
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,spatial,200,100.0,75.0,0.5,0.375,0.125,50,0,150,0.095,0.155,2000,20261040
vision_minus_condition,preference,sample_preference,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,spatial,200,100.0,100.0,0.5,0.5,0.0,0,0,200,0.0,0.0,2000,20261041
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step50,vision,step-001500,vision,spatial,200,100.0,75.0,0.5,0.375,0.125,50,0,150,0.095,0.155,2000,20261042
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,background_matched_aux,spatial,200,6.210273504257202,0.8539453148841858,0.03105136752128601,0.004269726574420929,0.026781640946865082,100,50,50,0.0218698650598526,0.03191654995083809,2000,20261043
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,paired_counterfactual_image,spatial,200,6.210273504257202,-6.210273504257202,0.03105136752128601,-0.03105136752128601,0.06210273504257202,100,50,50,0.053336840271949765,0.07146979093551636,2000,20261044
vision_minus_condition,preference,mean_margin,balanced-projector-step50,vision,balanced-projector-step50,shuffled_image,spatial,200,6.210273504257202,-5.718102306127548,0.03105136752128601,-0.02859051153063774,0.05964187905192375,150,0,50,0.05350620277225971,0.06560606762766838,2000,20261045
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step50,vision,step-001500,vision,spatial,200,6.210273504257202,-8.250009268522263,0.03105136752128601,-0.04125004634261131,0.07230141386389732,150,50,0,0.06363669522106648,0.08108260385692119,2000,20261046
vision_minus_condition,preference,paired_preference,balanced-projector-step100,vision,balanced-projector-step100,background_matched_aux,overall,1200,269.0,200.0,0.22416666666666665,0.16666666666666666,0.0575,110,41,1049,0.0375,0.07666666666666666,2000,20261047
vision_minus_condition,preference,paired_preference,balanced-projector-step100,vision,balanced-projector-step100,paired_counterfactual_image,overall,1200,269.0,1.0,0.22416666666666665,0.0008333333333333334,0.22333333333333333,269,1,930,0.2,0.24583333333333332,2000,20261048
vision_minus_condition,preference,paired_preference,balanced-projector-step100,vision,balanced-projector-step100,shuffled_image,overall,1200,269.0,72.0,0.22416666666666665,0.06,0.16416666666666666,231,34,935,0.14083333333333334,0.19,2000,20261049
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step100,vision,step-001500,vision,overall,1200,269.0,26.0,0.22416666666666665,0.021666666666666667,0.2025,269,26,905,0.17666666666666667,0.22916666666666666,2000,20261050
vision_minus_condition,preference,sample_preference,balanced-projector-step100,vision,balanced-projector-step100,background_matched_aux,overall,1200,727.0,685.5,0.6058333333333333,0.57125,0.034583333333333334,127,44,1029,0.024166666666666666,0.04583333333333333,2000,20261051
vision_minus_condition,preference,sample_preference,balanced-projector-step100,vision,balanced-projector-step100,paired_counterfactual_image,overall,1200,727.0,446.0,0.6058333333333333,0.37166666666666665,0.23416666666666666,305,11,884,0.21041666666666667,0.2575,2000,20261052
vision_minus_condition,preference,sample_preference,balanced-projector-step100,vision,balanced-projector-step100,shuffled_image,overall,1200,727.0,542.5,0.6058333333333333,0.45208333333333334,0.15375,302,46,852,0.135,0.17291666666666666,2000,20261053
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step100,vision,step-001500,vision,overall,1200,727.0,584.5,0.6058333333333333,0.4870833333333333,0.11875,324,41,835,0.105,0.1325,2000,20261054
vision_minus_condition,preference,mean_margin,balanced-projector-step100,vision,balanced-projector-step100,background_matched_aux,overall,1200,1144.4697406688972,1148.5168881261632,0.9537247838907477,0.9570974067718027,-0.0033726228810551134,510,640,50,-0.024022353406921625,0.017312801029887942,2000,20261055
vision_minus_condition,preference,mean_margin,balanced-projector-step100,vision,balanced-projector-step100,paired_counterfactual_image,overall,1200,1144.4697406688972,-1144.4697406688972,0.9537247838907477,-0.9537247838907477,1.9074495677814953,1026,135,39,1.707675712541958,2.1067996562950255,2000,20261056
vision_minus_condition,preference,mean_margin,balanced-projector-step100,vision,balanced-projector-step100,shuffled_image,overall,1200,1144.4697406688972,-95.49083716691959,0.9537247838907477,-0.07957569763909966,1.0333004815298474,913,264,23,0.9082086797812953,1.1727094048916376,2000,20261057
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step100,vision,step-001500,vision,overall,1200,1144.4697406688972,21.224753890151074,0.9537247838907477,0.017687294908459227,0.9360374889822884,983,206,11,0.8371640846785897,1.0336091418062143,2000,20261058
vision_minus_condition,preference,paired_preference,balanced-projector-step100,vision,balanced-projector-step100,background_matched_aux,color,200,46.0,76.0,0.23,0.38,-0.15,4,34,162,-0.205,-0.095,2000,20261059
vision_minus_condition,preference,paired_preference,balanced-projector-step100,vision,balanced-projector-step100,paired_counterfactual_image,color,200,46.0,0.0,0.23,0.0,0.23,46,0,154,0.17,0.29,2000,20261060
vision_minus_condition,preference,paired_preference,balanced-projector-step100,vision,balanced-projector-step100,shuffled_image,color,200,46.0,19.0,0.23,0.095,0.135,40,13,147,0.065,0.205,2000,20261061
checkpoint_minus_baseline,preference,paired_preference,balanced-projector-step100,vision,step-001500,vision,color,200,46.0,0.0,0.23,0.0,0.23,46,0,154,0.175,0.29,2000,20261062
vision_minus_condition,preference,sample_preference,balanced-projector-step100,vision,balanced-projector-step100,background_matched_aux,color,200,123.0,138.0,0.615,0.69,-0.075,4,34,162,-0.105,-0.0475,2000,20261063
vision_minus_condition,preference,sample_preference,balanced-projector-step100,vision,balanced-projector-step100,paired_counterfactual_image,color,200,123.0,72.0,0.615,0.36,0.255,56,0,144,0.2,0.315,2000,20261064
vision_minus_condition,preference,sample_preference,balanced-projector-step100,vision,balanced-projector-step100,shuffled_image,color,200,123.0,91.0,0.615,0.455,0.16,66,13,121,0.11,0.2075,2000,20261065
checkpoint_minus_baseline,preference,sample_preference,balanced-projector-step100,vision,step-001500,vision,color,200,123.0,98.0,0.615,0.49,0.125,49,0,151,0.095,0.155,2000,20261066
vision_minus_condition,preference,mean_margin,balanced-projector-step100,vision,balanced-projector-step100,background_matched_aux,color,200,126.78125369548798,162.6250023841858,0.6339062684774399,0.813125011920929,-0.17921874344348906,62,137,1,-0.22953122466802597,-0.13046875327825547,2000,20261067
vision_minus_condition,preference,mean_margin,balanced-projector-step100,vision,balanced-projector-step100,paired_counterfactual_image,color,200,126.78125369548798,-126.78125369548798,0.6339062684774399,-0.6339062684774399,1.2678125369548798,182,12,6,1.0690625143051147,1.4703125542402267,2000,20261068
vision_minus_condition,preference,mean_margin,balanced-projector-step100,vision,balanced-projector-step100,shuffled_image,color,200,126.78125369548798,-2.1249991059303284,0.6339062684774399,-0.010624995529651642,0.6445312640070915,159,34,7,0.4968750068545342,0.7935937711596489,2000,20261069
checkpoint_minus_baseline,preference,mean_margin,balanced-projector-step100,vision,step-001500,vision,color,200,126.78125369548798,2.593750238418579,0.6339062684774399,0.012968751192092896,0.620937517285347,186,14,0,0.5226562720537186,0.7173437690734863,2000,20261070
vision_minus_condition,preference,paired_preference,balanced-projector-step100,vision,balanced-projector-step100,background_matched_aux,coordinate,200,11.0,0.0,0.055,0.0,0.055,11,0,189,0.025,0.09,2000,20261071
vision_minus_condition,preference,paired_preference,balanced-projector-step100,vision,balanced-projector-step100,paired_counterfactual_image,coordinate,200,11.0,0.0,0.055,0.0,0.055,11,0,189,0.025,0.09,2000,20261072
