checkpoint,examples_seen,task,metric,a,b,denominator,mean_a,mean_b,mean_gap,ci95_low,ci95_high,a_only_better,b_only_better,equal,bootstrap_samples,seed
step-001000,8000,overall,mean_margin,,,1200,0.006445234641196237,0.0,0.006445234641196237,0.0023510006960658822,0.010848646520149139,481,497,222,2000,20262805
step-001000,8000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262814
step-001000,8000,color,mean_margin,,,200,0.01328125,0.0,0.01328125,0.0096875,0.016875,96,28,76,2000,20262815
step-001000,8000,coordinate,paired_preference,,,200,0.035,0.0,0.035,0.015,0.065,7,0,193,2000,20262824
step-001000,8000,coordinate,mean_margin,,,200,-0.005395808219909668,0.0,-0.005395808219909668,-0.00861253023147583,-0.0024380886554718015,98,100,2,2000,20262825
step-001000,8000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262834
step-001000,8000,count,mean_margin,,,200,-0.0029687421023845673,0.0,-0.0029687421023845673,-0.005624995231628418,-0.000312490314245224,50,57,93,2000,20262835
step-001000,8000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262844
step-001000,8000,ocr,mean_margin,,,200,-0.003527420611608587,0.0,-0.003527420611608587,-0.007814547527404039,0.00044768451509020313,91,108,1,2000,20262845
step-001000,8000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262854
step-001000,8000,shape,mean_margin,,,200,0.06031248062849045,0.0,0.06031248062849045,0.037656232714653015,0.0828124812245369,96,104,0,2000,20262855
step-001000,8000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262864
step-001000,8000,spatial,mean_margin,,,200,-0.023030351847410202,0.0,-0.023030351847410202,-0.02875307187438011,-0.017323917895555496,50,100,50,2000,20262865
step-001000,8000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20262904
step-001000,8000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20262905
step-001000,8000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262914
step-001000,8000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262915
step-001000,8000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262924
step-001000,8000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262925
step-001000,8000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262934
step-001000,8000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262935
step-001000,8000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262944
step-001000,8000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262945
step-001000,8000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262954
step-001000,8000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262955
step-001000,8000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262964
step-001000,8000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20262965
step-001000,8000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20263004
step-001000,8000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20263005
step-001000,8000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263014
step-001000,8000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263015
step-001000,8000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263024
step-001000,8000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263025
step-001000,8000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263034
step-001000,8000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263035
step-001000,8000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263044
step-001000,8000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263045
step-001000,8000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263054
step-001000,8000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263055
step-001000,8000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263064
step-001000,8000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263065
step-001000,8000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20263104
step-001000,8000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20263105
step-001000,8000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263114
step-001000,8000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263115
step-001000,8000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263124
step-001000,8000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263125
step-001000,8000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263134
step-001000,8000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263135
step-001000,8000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263144
step-001000,8000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263145
step-001000,8000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263154
step-001000,8000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263155
step-001000,8000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263164
step-001000,8000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263165
step-001000,8000,overall,paired_preference,,,1200,0.005,0.0,0.005,0.0016666666666666668,0.009166666666666667,6,0,1194,2000,20263204
step-001000,8000,overall,mean_margin,,,1200,-0.001003834423328207,0.0,-0.001003834423328207,-0.005108283198896856,0.0029945736520347135,464,432,304,2000,20263205
step-001000,8000,color,paired_preference,,,200,0.005,0.0,0.005,0.0,0.015,1,0,199,2000,20263214
step-001000,8000,color,mean_margin,,,200,-0.0009375,0.0,-0.0009375,-0.0046875,0.0028125,52,56,92,2000,20263215
step-001000,8000,coordinate,paired_preference,,,200,0.02,0.0,0.02,0.005,0.04,4,0,196,2000,20263224
step-001000,8000,coordinate,mean_margin,,,200,0.002044872045516968,0.0,0.002044872045516968,-0.0008817601203918457,0.004917157888412476,86,81,33,2000,20263225
step-001000,8000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263234
step-001000,8000,count,mean_margin,,,200,-0.00140625,0.0,-0.00140625,-0.003906253576278686,0.0015625014901161193,51,59,90,2000,20263235
step-001000,8000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263244
step-001000,8000,ocr,mean_margin,,,200,-0.0014998962992713817,0.0,-0.0014998962992713817,-0.005851054532187345,0.0026152297542208535,103,97,0,2000,20263245
step-001000,8000,shape,paired_preference,,,200,0.005,0.0,0.005,0.0,0.015,1,0,199,2000,20263254
step-001000,8000,shape,mean_margin,,,200,-0.027343752682209014,0.0,-0.027343752682209014,-0.04968750298023224,-0.0045312482118606565,72,89,39,2000,20263255
step-001000,8000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263264
step-001000,8000,spatial,mean_margin,,,200,0.023119520395994186,0.0,0.023119520395994186,0.017405481413006782,0.02876996099948883,100,50,50,2000,20263265
step-001000,8000,overall,paired_preference,,,1200,0.006666666666666667,0.0,0.006666666666666667,0.0025,0.011666666666666667,8,0,1192,2000,20263304
step-001000,8000,overall,mean_margin,,,1200,0.007452754718325442,0.0,0.007452754718325442,-0.0008146325683309919,0.015774611310708144,516,525,159,2000,20263305
step-001000,8000,color,paired_preference,,,200,0.01,0.0,0.01,0.0,0.025,2,0,198,2000,20263314
step-001000,8000,color,mean_margin,,,200,0.012031249403953552,0.0,0.012031249403953552,0.0018749997019767762,0.02140624612569809,92,67,41,2000,20263315
step-001000,8000,coordinate,paired_preference,,,200,0.025,0.0,0.025,0.005,0.05,5,0,195,2000,20263324
step-001000,8000,coordinate,mean_margin,,,200,0.01064276933670044,0.0,0.01064276933670044,-0.0013084065914154052,0.02246346116065979,106,89,5,2000,20263325
step-001000,8000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263334
step-001000,8000,count,mean_margin,,,200,0.0014062517881393434,0.0,0.0014062517881393434,-0.0012499971687793732,0.003906251490116119,56,47,97,2000,20263335
step-001000,8000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263344
step-001000,8000,ocr,mean_margin,,,200,-0.01648849663280305,0.0,-0.01648849663280305,-0.027354199999854664,-0.005985105559939429,84,116,0,2000,20263345
step-001000,8000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263354
step-001000,8000,shape,mean_margin,,,200,0.042499997913837434,0.0,0.042499997913837434,0.005624999403953552,0.0804687437415123,86,107,7,2000,20263355
step-001000,8000,spatial,paired_preference,,,200,0.005,0.0,0.005,0.0,0.015,1,0,199,2000,20263364
step-001000,8000,spatial,mean_margin,,,200,-0.0053752434998750685,0.0,-0.0053752434998750685,-0.027401285246014595,0.015610408186912537,92,99,9,2000,20263365
step-001000,8000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20263404
step-001000,8000,overall,mean_margin,,,1200,-0.006445234641196237,0.0,-0.006445234641196237,-0.011145370788517446,-0.002250585906562353,497,481,222,2000,20263405
step-001000,8000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263414
step-001000,8000,color,mean_margin,,,200,-0.01328125,0.0,-0.01328125,-0.016875,-0.0096875,28,96,76,2000,20263415
step-001000,8000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263424
step-001000,8000,coordinate,mean_margin,,,200,0.005395808219909668,0.0,0.005395808219909668,0.0022156476974487306,0.008614219427108764,100,98,2,2000,20263425
step-001000,8000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263434
step-001000,8000,count,mean_margin,,,200,0.0029687421023845673,0.0,0.0029687421023845673,0.00031249091029167175,0.005624990612268448,57,50,93,2000,20263435
step-001000,8000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263444
step-001000,8000,ocr,mean_margin,,,200,0.003527420611608587,0.0,0.003527420611608587,-0.0006368107795715561,0.007847277959187812,108,91,1,2000,20263445
step-001000,8000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263454
step-001000,8000,shape,mean_margin,,,200,-0.06031248062849045,0.0,-0.06031248062849045,-0.08265623778104782,-0.03828123211860657,104,96,0,2000,20263455
step-001000,8000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263464
step-001000,8000,spatial,mean_margin,,,200,0.023030351847410202,0.0,0.023030351847410202,0.016863311380147933,0.02857239194214344,100,50,50,2000,20263465
step-001000,8000,overall,paired_preference,,,1200,0.005,0.0,0.005,0.0016666666666666668,0.009166666666666667,6,0,1194,2000,20263504
step-001000,8000,overall,mean_margin,,,1200,0.023610361490694304,0.0,0.023610361490694304,0.019340638951413216,0.02842243239851225,602,249,349,2000,20263505
step-001000,8000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263514
step-001000,8000,color,mean_margin,,,200,0.0125,0.0,0.0125,0.0090625,0.01609375,78,10,112,2000,20263515
step-001000,8000,coordinate,paired_preference,,,200,0.03,0.0,0.03,0.01,0.055,6,0,194,2000,20263524
step-001000,8000,coordinate,mean_margin,,,200,0.0004329335689544678,0.0,0.0004329335689544678,-0.002137954235076904,0.0027562785148620606,108,75,17,2000,20263525
step-001000,8000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263534
step-001000,8000,count,mean_margin,,,200,0.0006250040233135223,0.0,0.0006250040233135223,-0.0015624968707561493,0.0028125020861625672,56,35,109,2000,20263535
step-001000,8000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263544
step-001000,8000,ocr,mean_margin,,,200,-0.003601905709221248,0.0,-0.003601905709221248,-0.0074129194872719585,-0.00012775447255092054,100,100,0,2000,20263545
step-001000,8000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263554
step-001000,8000,shape,mean_margin,,,200,0.10500003755092621,0.0,0.10500003755092621,0.0845312824845314,0.1273437950015068,160,29,11,2000,20263555
step-001000,8000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263564
step-001000,8000,spatial,mean_margin,,,200,0.02670609951019287,0.0,0.02670609951019287,0.02307569742202759,0.030797319412231447,100,0,100,2000,20263565
step-001500,12000,overall,paired_preference,,,1200,0.021666666666666667,0.0,0.021666666666666667,0.014166666666666666,0.03,26,0,1174,2000,20263804
step-001500,12000,overall,mean_margin,,,1200,0.017687294908459227,0.0,0.017687294908459227,0.01229211547970772,0.023110484612957827,600,389,211,2000,20263805
step-001500,12000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263814
step-001500,12000,color,mean_margin,,,200,0.012968751192092896,0.0,0.012968751192092896,0.008906252980232239,0.017187499403953553,99,28,73,2000,20263815
step-001500,12000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263824
step-001500,12000,coordinate,mean_margin,,,200,-0.006257575750350952,0.0,-0.006257575750350952,-0.009983363151550293,-0.0027151775360107423,93,92,15,2000,20263825
step-001500,12000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263834
step-001500,12000,count,mean_margin,,,200,0.0057812540233135225,0.0,0.0057812540233135225,0.0029687561094760896,0.008437505662441254,85,42,73,2000,20263835
step-001500,12000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263844
step-001500,12000,ocr,mean_margin,,,200,0.001912658680053002,0.0,0.001912658680053002,-0.0033206465017227714,0.006931132850192878,106,94,0,2000,20263845
step-001500,12000,shape,paired_preference,,,200,0.13,0.0,0.13,0.085,0.18,26,0,174,2000,20263854
step-001500,12000,shape,mean_margin,,,200,0.1329687276482582,0.0,0.1329687276482582,0.11046873241662979,0.1564062201976776,167,33,0,2000,20263855
step-001500,12000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263864
step-001500,12000,spatial,mean_margin,,,200,-0.04125004634261131,0.0,-0.04125004634261131,-0.0491125401109457,-0.033412548899650577,50,100,50,2000,20263865
step-001500,12000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20263904
step-001500,12000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20263905
step-001500,12000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263914
step-001500,12000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263915
step-001500,12000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263924
step-001500,12000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263925
step-001500,12000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263934
step-001500,12000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263935
step-001500,12000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263944
step-001500,12000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263945
step-001500,12000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263954
step-001500,12000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263955
step-001500,12000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263964
step-001500,12000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20263965
step-001500,12000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20264004
step-001500,12000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20264005
step-001500,12000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264014
step-001500,12000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264015
step-001500,12000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264024
step-001500,12000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264025
step-001500,12000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264034
step-001500,12000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264035
step-001500,12000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264044
step-001500,12000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264045
step-001500,12000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264054
step-001500,12000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264055
step-001500,12000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264064
step-001500,12000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264065
step-001500,12000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20264104
step-001500,12000,overall,mean_margin,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20264105
step-001500,12000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264114
step-001500,12000,color,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264115
step-001500,12000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264124
step-001500,12000,coordinate,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264125
step-001500,12000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264134
step-001500,12000,count,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264135
step-001500,12000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264144
step-001500,12000,ocr,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264145
step-001500,12000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264154
step-001500,12000,shape,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264155
step-001500,12000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264164
step-001500,12000,spatial,mean_margin,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264165
step-001500,12000,overall,paired_preference,,,1200,0.0025,0.0,0.0025,0.0,0.005833333333333334,3,0,1197,2000,20264204
step-001500,12000,overall,mean_margin,,,1200,-0.008209860454712595,0.0,-0.008209860454712595,-0.01330929403148946,-0.003224190185703927,435,552,213,2000,20264205
step-001500,12000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264214
step-001500,12000,color,mean_margin,,,200,-0.0018749994039535523,0.0,-0.0018749994039535523,-0.006093748211860657,0.002343749403953552,61,75,64,2000,20264215
step-001500,12000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264224
step-001500,12000,coordinate,mean_margin,,,200,0.00093794584274292,0.0,0.00093794584274292,-0.002073589563369751,0.004082330465316772,78,88,34,2000,20264225
step-001500,12000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264234
step-001500,12000,count,mean_margin,,,200,0.0023437485098838804,0.0,0.0023437485098838804,-0.00031249821186065676,0.004843745827674866,64,52,84,2000,20264235
step-001500,12000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264244
step-001500,12000,ocr,mean_margin,,,200,-0.0015519225937979575,0.0,-0.0015519225937979575,-0.006809392872310847,0.0036373982315971876,98,102,0,2000,20264245
step-001500,12000,shape,paired_preference,,,200,0.015,0.0,0.015,0.0,0.035,3,0,197,2000,20264254
step-001500,12000,shape,mean_margin,,,200,-0.024531247317790984,0.0,-0.024531247317790984,-0.05515623867511749,0.004062501192092896,84,85,31,2000,20264255
step-001500,12000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264264
step-001500,12000,spatial,mean_margin,,,200,-0.02458268776535988,0.0,-0.02458268776535988,-0.028286879435181617,-0.02105357386171818,50,150,0,2000,20264265
step-001500,12000,overall,paired_preference,,,1200,0.005,0.0,0.005,0.0016666666666666668,0.009166666666666667,6,0,1194,2000,20264304
step-001500,12000,overall,mean_margin,,,1200,-0.003392716131986136,0.0,-0.003392716131986136,-0.015071828561997605,0.008480170576700138,520,578,102,2000,20264305
step-001500,12000,color,paired_preference,,,200,0.02,0.0,0.02,0.005,0.045,4,0,196,2000,20264314
step-001500,12000,color,mean_margin,,,200,0.013437498807907105,0.0,0.013437498807907105,-0.0014062485098838807,0.029062500298023222,98,81,21,2000,20264315
step-001500,12000,coordinate,paired_preference,,,200,0.005,0.0,0.005,0.0,0.015,1,0,199,2000,20264324
step-001500,12000,coordinate,mean_margin,,,200,-0.013180611133575439,0.0,-0.013180611133575439,-0.02775132656097412,0.0011591875553131103,89,110,1,2000,20264325
step-001500,12000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264334
step-001500,12000,count,mean_margin,,,200,0.0015624977648258209,0.0,0.0015624977648258209,-0.0026562531292438508,0.005781248807907104,68,70,62,2000,20264335
step-001500,12000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264344
step-001500,12000,ocr,mean_margin,,,200,-0.022471702291851966,0.0,-0.022471702291851966,-0.038490364017940724,-0.007599851948874347,86,114,0,2000,20264345
step-001500,12000,shape,paired_preference,,,200,0.005,0.0,0.005,0.0,0.015,1,0,199,2000,20264354
step-001500,12000,shape,mean_margin,,,200,0.0024999967217445374,0.0,0.0024999967217445374,-0.05671875059604645,0.06281250178813934,83,107,10,2000,20264355
step-001500,12000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264364
step-001500,12000,spatial,mean_margin,,,200,-0.002203976660966873,0.0,-0.002203976660966873,-0.026447739005088806,0.02102283351123333,96,96,8,2000,20264365
step-001500,12000,overall,paired_preference,,,1200,0.04416666666666667,0.0,0.04416666666666667,0.0325,0.056666666666666664,53,0,1147,2000,20264404
step-001500,12000,overall,mean_margin,,,1200,-0.017687294908459227,0.0,-0.017687294908459227,-0.023213794182572106,-0.012380346509908872,389,600,211,2000,20264405
step-001500,12000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264414
step-001500,12000,color,mean_margin,,,200,-0.012968751192092896,0.0,-0.012968751192092896,-0.01703125149011612,-0.008593751192092896,28,99,73,2000,20264415
step-001500,12000,coordinate,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264424
step-001500,12000,coordinate,mean_margin,,,200,0.006257575750350952,0.0,0.006257575750350952,0.0029337406158447266,0.009948980808258057,92,93,15,2000,20264425
step-001500,12000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264434
step-001500,12000,count,mean_margin,,,200,-0.0057812540233135225,0.0,-0.0057812540233135225,-0.008437503576278687,-0.0029687538743019106,42,85,73,2000,20264435
step-001500,12000,ocr,paired_preference,,,200,0.015,0.0,0.015,0.0,0.035,3,0,197,2000,20264444
step-001500,12000,ocr,mean_margin,,,200,-0.001912658680053002,0.0,-0.001912658680053002,-0.006847245999744987,0.003125633648463647,94,106,0,2000,20264445
step-001500,12000,shape,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264454
step-001500,12000,shape,mean_margin,,,200,-0.1329687276482582,0.0,-0.1329687276482582,-0.15562497764825822,-0.10937498033046722,33,167,0,2000,20264455
step-001500,12000,spatial,paired_preference,,,200,0.25,0.0,0.25,0.19,0.31,50,0,150,2000,20264464
step-001500,12000,spatial,mean_margin,,,200,0.04125004634261131,0.0,0.04125004634261131,0.033275054022669795,0.049025037586688996,100,50,50,2000,20264465
step-001500,12000,overall,paired_preference,,,1200,0.0225,0.0,0.0225,0.014166666666666666,0.030833333333333334,27,0,1173,2000,20264504
step-001500,12000,overall,mean_margin,,,1200,0.03579688713238353,0.0,0.03579688713238353,0.030569440142739383,0.04132284007860081,726,304,170,2000,20264505
step-001500,12000,color,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264514
step-001500,12000,color,mean_margin,,,200,0.021562503576278688,0.0,0.021562503576278688,0.01562500387430191,0.027031256556510924,115,29,56,2000,20264515
step-001500,12000,coordinate,paired_preference,,,200,0.03,0.0,0.03,0.01,0.055,6,0,194,2000,20264524
step-001500,12000,coordinate,mean_margin,,,200,0.009200754165649415,0.0,0.009200754165649415,0.006224722862243653,0.012048242092132568,118,71,11,2000,20264525
step-001500,12000,count,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264534
step-001500,12000,count,mean_margin,,,200,0.0018749970197677612,0.0,0.0018749970197677612,-0.0006249995529651642,0.004218745976686478,58,50,92,2000,20264535
step-001500,12000,ocr,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264544
step-001500,12000,ocr,mean_margin,,,200,0.00398840011869159,0.0,0.00398840011869159,-0.00016614297458101724,0.00848979857989722,106,93,1,2000,20264545
step-001500,12000,shape,paired_preference,,,200,0.105,0.0,0.105,0.065,0.15,21,0,179,2000,20264554
step-001500,12000,shape,mean_margin,,,200,0.17140622258186342,0.0,0.17140622258186342,0.14796871960163116,0.19468747228384017,179,11,10,2000,20264555
step-001500,12000,spatial,paired_preference,,,200,0.0,0.0,0.0,0.0,0.0,0,0,200,2000,20264564
step-001500,12000,spatial,mean_margin,,,200,0.0067484453320503235,0.0,0.0067484453320503235,1.1320412158966064e-06,0.0133535086363554,150,50,0,2000,20264565
step-002000,16000,overall,paired_preference,,,1200,0.0,0.0,0.0,0.0,0.0,0,0,1200,2000,20264804
