checkpoint,site,condition,records,target_accuracy,target_balanced_accuracy,source_accuracy,random_label_target_accuracy,alpha,pair_null_mean,pair_null_ci95_low,pair_null_ci95_high,pair_permutation_p,pair_permutation_samples
projector-step50,layer_24_assistant,paired_counterfactual_image,400,0.027499999850988388,0.029569892212748528,0.9375,0.21249999105930328,1.0,,,,,0
projector-step50,layer_24_assistant,shuffled_image,400,0.23499999940395355,0.23453016579151154,0.9375,0.26499998569488525,1.0,,,,,0
projector-step50,layer_24_assistant,patch_permutation,400,0.8100000023841858,0.8333333730697632,0.8100000023841858,0.03999999910593033,1.0,,,,,0
projector-step50,layer_24_image_mean,vision,400,1.0,1.0,1.0,0.23250000178813934,1.0,0.2525287491604686,0.20749999582767487,0.29750001430511475,0.0004997501249375312,2000
projector-step50,layer_24_image_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.22749999165534973,1.0,,,,,0
projector-step50,layer_24_image_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.2449999898672104,1.0,,,,,0
projector-step50,layer_24_image_mean,patch_permutation,400,1.0,1.0,1.0,0.25999999046325684,1.0,,,,,0
projector-step50,projector_center_mean,vision,400,1.0,1.0,1.0,0.4899999797344208,1.0,0.25301874966919424,0.20993749350309374,0.30000001192092896,0.0004997501249375312,2000
projector-step50,projector_center_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.17499999701976776,1.0,,,,,0
projector-step50,projector_center_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.26999998092651367,1.0,,,,,0
projector-step50,projector_center_mean,patch_permutation,400,0.23250000178813934,0.25,0.23250000178813934,0.2874999940395355,1.0,,,,,0
projector-step50,projector_global_mean,vision,400,1.0,1.0,1.0,0.35749998688697815,1.0,0.253253749422729,0.20743749588727953,0.29750001430511475,0.0004997501249375312,2000
projector-step50,projector_global_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.20999999344348907,1.0,,,,,0
projector-step50,projector_global_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.24249999225139618,1.0,,,,,0
projector-step50,projector_global_mean,patch_permutation,400,1.0,1.0,1.0,0.35749998688697815,1.0,,,,,0
projector-step50,projector_spatial_2x2,vision,400,1.0,1.0,1.0,0.4424999952316284,1.0,0.2526312496215105,0.20999999344348907,0.29750001430511475,0.0004997501249375312,2000
projector-step50,projector_spatial_2x2,paired_counterfactual_image,400,0.0,0.0,1.0,0.19249999523162842,1.0,,,,,0
projector-step50,projector_spatial_2x2,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.2474999874830246,1.0,,,,,0
projector-step50,projector_spatial_2x2,patch_permutation,400,0.6274999976158142,0.6242767572402954,0.6274999976158142,0.36249998211860657,1.0,,,,,0
projector-step50,tower_center_mean,vision,400,1.0,1.0,1.0,0.17749999463558197,1.0,0.2532087494805455,0.20999999344348907,0.2975625142455098,0.0004997501249375312,2000
projector-step50,tower_center_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.2824999988079071,1.0,,,,,0
projector-step50,tower_center_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.2874999940395355,1.0,,,,,0
projector-step50,tower_center_mean,patch_permutation,400,0.887499988079071,0.9001045227050781,0.887499988079071,0.29249998927116394,1.0,,,,,0
projector-step50,tower_global_mean,vision,400,1.0,1.0,1.0,0.2224999964237213,1.0,0.25279999984800816,0.20999999344348907,0.30000001192092896,0.0004997501249375312,2000
projector-step50,tower_global_mean,paired_counterfactual_image,400,0.0,0.0,1.0,0.23250000178813934,1.0,,,,,0
projector-step50,tower_global_mean,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.25,1.0,,,,,0
projector-step50,tower_global_mean,patch_permutation,400,1.0,1.0,1.0,0.2224999964237213,1.0,,,,,0
projector-step50,tower_spatial_2x2,vision,400,1.0,1.0,1.0,0.29499998688697815,1.0,0.25322374946624043,0.20999999344348907,0.30000001192092896,0.0004997501249375312,2000
projector-step50,tower_spatial_2x2,paired_counterfactual_image,400,0.0,0.0,1.0,0.2149999886751175,1.0,,,,,0
projector-step50,tower_spatial_2x2,shuffled_image,400,0.23749999701976776,0.23424719274044037,1.0,0.25,1.0,,,,,0
projector-step50,tower_spatial_2x2,patch_permutation,400,0.9599999785423279,0.9639219045639038,0.9599999785423279,0.29749998450279236,1.0,,,,,0
