modality,state,condition,task,metric,pairs,mean
preference,stratified-step50,shuffled_image,ocr,sample_preference,200,0.5175
preference,stratified-step50,shuffled_image,ocr,mean_margin,200,0.02022860912481945
preference,stratified-step50,shuffled_image,shape,paired_preference,200,0.19
preference,stratified-step50,shuffled_image,shape,sample_preference,200,0.4825
preference,stratified-step50,shuffled_image,shape,mean_margin,200,-0.532421865639626
preference,stratified-step50,shuffled_image,spatial,paired_preference,200,0.0
preference,stratified-step50,shuffled_image,spatial,sample_preference,200,0.125
preference,stratified-step50,shuffled_image,spatial,mean_margin,200,-0.7178738322108984
preference,stratified-step50,vision,overall,paired_preference,1200,0.5116666666666667
preference,stratified-step50,vision,overall,sample_preference,1200,0.7520833333333333
preference,stratified-step50,vision,overall,mean_margin,1200,1.7913725143226968
preference,stratified-step50,vision,color,paired_preference,200,0.635
preference,stratified-step50,vision,color,sample_preference,200,0.8175
preference,stratified-step50,vision,color,mean_margin,200,2.14906249884516
preference,stratified-step50,vision,coordinate,paired_preference,200,0.415
preference,stratified-step50,vision,coordinate,sample_preference,200,0.7075
preference,stratified-step50,vision,coordinate,mean_margin,200,0.6878134559839963
preference,stratified-step50,vision,count,paired_preference,200,0.38
preference,stratified-step50,vision,count,sample_preference,200,0.67
preference,stratified-step50,vision,count,mean_margin,200,0.3317187450826168
preference,stratified-step50,vision,ocr,paired_preference,200,0.155
preference,stratified-step50,vision,ocr,sample_preference,200,0.575
preference,stratified-step50,vision,ocr,mean_margin,200,0.5105445665291378
preference,stratified-step50,vision,shape,paired_preference,200,0.735
preference,stratified-step50,vision,shape,sample_preference,200,0.8675
preference,stratified-step50,vision,shape,mean_margin,200,6.109453103743144
preference,stratified-step50,vision,spatial,paired_preference,200,0.75
preference,stratified-step50,vision,spatial,sample_preference,200,0.875
preference,stratified-step50,vision,spatial,mean_margin,200,0.9596427157521248
generation,frozen-base,paired_counterfactual_image,overall,generation_paired,300,0.06333333333333334
generation,frozen-base,paired_counterfactual_image,overall,generation_sample,300,0.21166666666666667
generation,frozen-base,paired_counterfactual_image,overall,prediction_flip,300,0.37
generation,frozen-base,paired_counterfactual_image,color,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,color,generation_sample,50,0.06
generation,frozen-base,paired_counterfactual_image,color,prediction_flip,50,0.22
generation,frozen-base,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,coordinate,prediction_flip,50,0.0
generation,frozen-base,paired_counterfactual_image,count,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,count,generation_sample,50,0.08
generation,frozen-base,paired_counterfactual_image,count,prediction_flip,50,0.3
generation,frozen-base,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,frozen-base,paired_counterfactual_image,ocr,prediction_flip,50,0.76
generation,frozen-base,paired_counterfactual_image,shape,generation_paired,50,0.16
generation,frozen-base,paired_counterfactual_image,shape,generation_sample,50,0.52
generation,frozen-base,paired_counterfactual_image,shape,prediction_flip,50,0.72
generation,frozen-base,paired_counterfactual_image,spatial,generation_paired,50,0.22
generation,frozen-base,paired_counterfactual_image,spatial,generation_sample,50,0.61
generation,frozen-base,paired_counterfactual_image,spatial,prediction_flip,50,0.22
generation,frozen-base,vision,overall,generation_paired,300,0.06333333333333334
generation,frozen-base,vision,overall,generation_sample,300,0.21166666666666667
generation,frozen-base,vision,overall,prediction_flip,300,0.37
generation,frozen-base,vision,color,generation_paired,50,0.0
generation,frozen-base,vision,color,generation_sample,50,0.06
generation,frozen-base,vision,color,prediction_flip,50,0.22
generation,frozen-base,vision,coordinate,generation_paired,50,0.0
generation,frozen-base,vision,coordinate,generation_sample,50,0.0
generation,frozen-base,vision,coordinate,prediction_flip,50,0.0
generation,frozen-base,vision,count,generation_paired,50,0.0
generation,frozen-base,vision,count,generation_sample,50,0.08
generation,frozen-base,vision,count,prediction_flip,50,0.3
generation,frozen-base,vision,ocr,generation_paired,50,0.0
generation,frozen-base,vision,ocr,generation_sample,50,0.0
generation,frozen-base,vision,ocr,prediction_flip,50,0.76
generation,frozen-base,vision,shape,generation_paired,50,0.16
generation,frozen-base,vision,shape,generation_sample,50,0.52
generation,frozen-base,vision,shape,prediction_flip,50,0.72
generation,frozen-base,vision,spatial,generation_paired,50,0.22
generation,frozen-base,vision,spatial,generation_sample,50,0.61
generation,frozen-base,vision,spatial,prediction_flip,50,0.22
generation,global-step100,paired_counterfactual_image,overall,generation_paired,300,0.32
generation,global-step100,paired_counterfactual_image,overall,generation_sample,300,0.4066666666666667
generation,global-step100,paired_counterfactual_image,overall,prediction_flip,300,0.7366666666666667
generation,global-step100,paired_counterfactual_image,color,generation_paired,50,0.46
generation,global-step100,paired_counterfactual_image,color,generation_sample,50,0.69
generation,global-step100,paired_counterfactual_image,color,prediction_flip,50,0.86
generation,global-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,global-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,global-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.0
generation,global-step100,paired_counterfactual_image,count,generation_paired,50,0.0
generation,global-step100,paired_counterfactual_image,count,generation_sample,50,0.06
generation,global-step100,paired_counterfactual_image,count,prediction_flip,50,0.72
generation,global-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,global-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,global-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.92
generation,global-step100,paired_counterfactual_image,shape,generation_paired,50,0.46
generation,global-step100,paired_counterfactual_image,shape,generation_sample,50,0.69
generation,global-step100,paired_counterfactual_image,shape,prediction_flip,50,0.92
generation,global-step100,paired_counterfactual_image,spatial,generation_paired,50,1.0
generation,global-step100,paired_counterfactual_image,spatial,generation_sample,50,1.0
generation,global-step100,paired_counterfactual_image,spatial,prediction_flip,50,1.0
generation,global-step100,vision,overall,generation_paired,300,0.32
generation,global-step100,vision,overall,generation_sample,300,0.4066666666666667
generation,global-step100,vision,overall,prediction_flip,300,0.7366666666666667
generation,global-step100,vision,color,generation_paired,50,0.46
generation,global-step100,vision,color,generation_sample,50,0.69
generation,global-step100,vision,color,prediction_flip,50,0.86
generation,global-step100,vision,coordinate,generation_paired,50,0.0
generation,global-step100,vision,coordinate,generation_sample,50,0.0
generation,global-step100,vision,coordinate,prediction_flip,50,0.0
generation,global-step100,vision,count,generation_paired,50,0.0
generation,global-step100,vision,count,generation_sample,50,0.06
generation,global-step100,vision,count,prediction_flip,50,0.72
generation,global-step100,vision,ocr,generation_paired,50,0.0
generation,global-step100,vision,ocr,generation_sample,50,0.0
generation,global-step100,vision,ocr,prediction_flip,50,0.92
generation,global-step100,vision,shape,generation_paired,50,0.46
generation,global-step100,vision,shape,generation_sample,50,0.69
generation,global-step100,vision,shape,prediction_flip,50,0.92
generation,global-step100,vision,spatial,generation_paired,50,1.0
generation,global-step100,vision,spatial,generation_sample,50,1.0
generation,global-step100,vision,spatial,prediction_flip,50,1.0
generation,global-step25,paired_counterfactual_image,overall,generation_paired,300,0.013333333333333334
generation,global-step25,paired_counterfactual_image,overall,generation_sample,300,0.15333333333333332
generation,global-step25,paired_counterfactual_image,overall,prediction_flip,300,0.43
generation,global-step25,paired_counterfactual_image,color,generation_paired,50,0.0
generation,global-step25,paired_counterfactual_image,color,generation_sample,50,0.1
generation,global-step25,paired_counterfactual_image,color,prediction_flip,50,0.54
generation,global-step25,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,global-step25,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,global-step25,paired_counterfactual_image,coordinate,prediction_flip,50,0.0
generation,global-step25,paired_counterfactual_image,count,generation_paired,50,0.0
generation,global-step25,paired_counterfactual_image,count,generation_sample,50,0.04
generation,global-step25,paired_counterfactual_image,count,prediction_flip,50,0.56
generation,global-step25,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,global-step25,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,global-step25,paired_counterfactual_image,ocr,prediction_flip,50,0.8
generation,global-step25,paired_counterfactual_image,shape,generation_paired,50,0.08
generation,global-step25,paired_counterfactual_image,shape,generation_sample,50,0.28
generation,global-step25,paired_counterfactual_image,shape,prediction_flip,50,0.68
generation,global-step25,paired_counterfactual_image,spatial,generation_paired,50,0.0
generation,global-step25,paired_counterfactual_image,spatial,generation_sample,50,0.5
generation,global-step25,paired_counterfactual_image,spatial,prediction_flip,50,0.0
generation,global-step25,vision,overall,generation_paired,300,0.013333333333333334
generation,global-step25,vision,overall,generation_sample,300,0.15333333333333332
generation,global-step25,vision,overall,prediction_flip,300,0.43
generation,global-step25,vision,color,generation_paired,50,0.0
generation,global-step25,vision,color,generation_sample,50,0.1
generation,global-step25,vision,color,prediction_flip,50,0.54
generation,global-step25,vision,coordinate,generation_paired,50,0.0
generation,global-step25,vision,coordinate,generation_sample,50,0.0
generation,global-step25,vision,coordinate,prediction_flip,50,0.0
generation,global-step25,vision,count,generation_paired,50,0.0
generation,global-step25,vision,count,generation_sample,50,0.04
generation,global-step25,vision,count,prediction_flip,50,0.56
generation,global-step25,vision,ocr,generation_paired,50,0.0
generation,global-step25,vision,ocr,generation_sample,50,0.0
generation,global-step25,vision,ocr,prediction_flip,50,0.8
generation,global-step25,vision,shape,generation_paired,50,0.08
generation,global-step25,vision,shape,generation_sample,50,0.28
generation,global-step25,vision,shape,prediction_flip,50,0.68
generation,global-step25,vision,spatial,generation_paired,50,0.0
generation,global-step25,vision,spatial,generation_sample,50,0.5
generation,global-step25,vision,spatial,prediction_flip,50,0.0
generation,global-step50,paired_counterfactual_image,overall,generation_paired,300,0.16666666666666666
generation,global-step50,paired_counterfactual_image,overall,generation_sample,300,0.295
generation,global-step50,paired_counterfactual_image,overall,prediction_flip,300,0.5733333333333334
generation,global-step50,paired_counterfactual_image,color,generation_paired,50,0.28
generation,global-step50,paired_counterfactual_image,color,generation_sample,50,0.53
generation,global-step50,paired_counterfactual_image,color,prediction_flip,50,0.66
generation,global-step50,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,global-step50,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,global-step50,paired_counterfactual_image,coordinate,prediction_flip,50,0.0
generation,global-step50,paired_counterfactual_image,count,generation_paired,50,0.0
generation,global-step50,paired_counterfactual_image,count,generation_sample,50,0.11
generation,global-step50,paired_counterfactual_image,count,prediction_flip,50,0.78
generation,global-step50,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,global-step50,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,global-step50,paired_counterfactual_image,ocr,prediction_flip,50,0.76
generation,global-step50,paired_counterfactual_image,shape,generation_paired,50,0.06
generation,global-step50,paired_counterfactual_image,shape,generation_sample,50,0.3
generation,global-step50,paired_counterfactual_image,shape,prediction_flip,50,0.58
generation,global-step50,paired_counterfactual_image,spatial,generation_paired,50,0.66
generation,global-step50,paired_counterfactual_image,spatial,generation_sample,50,0.83
generation,global-step50,paired_counterfactual_image,spatial,prediction_flip,50,0.66
generation,global-step50,vision,overall,generation_paired,300,0.16666666666666666
generation,global-step50,vision,overall,generation_sample,300,0.295
generation,global-step50,vision,overall,prediction_flip,300,0.5733333333333334
generation,global-step50,vision,color,generation_paired,50,0.28
generation,global-step50,vision,color,generation_sample,50,0.53
generation,global-step50,vision,color,prediction_flip,50,0.66
generation,global-step50,vision,coordinate,generation_paired,50,0.0
generation,global-step50,vision,coordinate,generation_sample,50,0.0
generation,global-step50,vision,coordinate,prediction_flip,50,0.0
generation,global-step50,vision,count,generation_paired,50,0.0
generation,global-step50,vision,count,generation_sample,50,0.11
generation,global-step50,vision,count,prediction_flip,50,0.78
generation,global-step50,vision,ocr,generation_paired,50,0.0
generation,global-step50,vision,ocr,generation_sample,50,0.0
generation,global-step50,vision,ocr,prediction_flip,50,0.76
generation,global-step50,vision,shape,generation_paired,50,0.06
generation,global-step50,vision,shape,generation_sample,50,0.3
generation,global-step50,vision,shape,prediction_flip,50,0.58
generation,global-step50,vision,spatial,generation_paired,50,0.66
generation,global-step50,vision,spatial,generation_sample,50,0.83
generation,global-step50,vision,spatial,prediction_flip,50,0.66
generation,stratified-step100,paired_counterfactual_image,overall,generation_paired,300,0.25666666666666665
generation,stratified-step100,paired_counterfactual_image,overall,generation_sample,300,0.41
generation,stratified-step100,paired_counterfactual_image,overall,prediction_flip,300,0.7833333333333333
generation,stratified-step100,paired_counterfactual_image,color,generation_paired,50,0.16
generation,stratified-step100,paired_counterfactual_image,color,generation_sample,50,0.38
generation,stratified-step100,paired_counterfactual_image,color,prediction_flip,50,0.7
generation,stratified-step100,paired_counterfactual_image,coordinate,generation_paired,50,0.24
generation,stratified-step100,paired_counterfactual_image,coordinate,generation_sample,50,0.51
generation,stratified-step100,paired_counterfactual_image,coordinate,prediction_flip,50,0.88
generation,stratified-step100,paired_counterfactual_image,count,generation_paired,50,0.02
generation,stratified-step100,paired_counterfactual_image,count,generation_sample,50,0.11
generation,stratified-step100,paired_counterfactual_image,count,prediction_flip,50,0.72
generation,stratified-step100,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,stratified-step100,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,stratified-step100,paired_counterfactual_image,ocr,prediction_flip,50,0.84
generation,stratified-step100,paired_counterfactual_image,shape,generation_paired,50,0.12
generation,stratified-step100,paired_counterfactual_image,shape,generation_sample,50,0.46
generation,stratified-step100,paired_counterfactual_image,shape,prediction_flip,50,0.56
generation,stratified-step100,paired_counterfactual_image,spatial,generation_paired,50,1.0
generation,stratified-step100,paired_counterfactual_image,spatial,generation_sample,50,1.0
generation,stratified-step100,paired_counterfactual_image,spatial,prediction_flip,50,1.0
generation,stratified-step100,vision,overall,generation_paired,300,0.25666666666666665
generation,stratified-step100,vision,overall,generation_sample,300,0.41
generation,stratified-step100,vision,overall,prediction_flip,300,0.7833333333333333
generation,stratified-step100,vision,color,generation_paired,50,0.16
generation,stratified-step100,vision,color,generation_sample,50,0.38
generation,stratified-step100,vision,color,prediction_flip,50,0.7
generation,stratified-step100,vision,coordinate,generation_paired,50,0.24
generation,stratified-step100,vision,coordinate,generation_sample,50,0.51
generation,stratified-step100,vision,coordinate,prediction_flip,50,0.88
generation,stratified-step100,vision,count,generation_paired,50,0.02
generation,stratified-step100,vision,count,generation_sample,50,0.11
generation,stratified-step100,vision,count,prediction_flip,50,0.72
generation,stratified-step100,vision,ocr,generation_paired,50,0.0
generation,stratified-step100,vision,ocr,generation_sample,50,0.0
generation,stratified-step100,vision,ocr,prediction_flip,50,0.84
generation,stratified-step100,vision,shape,generation_paired,50,0.12
generation,stratified-step100,vision,shape,generation_sample,50,0.46
generation,stratified-step100,vision,shape,prediction_flip,50,0.56
generation,stratified-step100,vision,spatial,generation_paired,50,1.0
generation,stratified-step100,vision,spatial,generation_sample,50,1.0
generation,stratified-step100,vision,spatial,prediction_flip,50,1.0
generation,stratified-step25,paired_counterfactual_image,overall,generation_paired,300,0.03666666666666667
generation,stratified-step25,paired_counterfactual_image,overall,generation_sample,300,0.19333333333333333
generation,stratified-step25,paired_counterfactual_image,overall,prediction_flip,300,0.45666666666666667
generation,stratified-step25,paired_counterfactual_image,color,generation_paired,50,0.02
generation,stratified-step25,paired_counterfactual_image,color,generation_sample,50,0.13
generation,stratified-step25,paired_counterfactual_image,color,prediction_flip,50,0.34
generation,stratified-step25,paired_counterfactual_image,coordinate,generation_paired,50,0.0
generation,stratified-step25,paired_counterfactual_image,coordinate,generation_sample,50,0.0
generation,stratified-step25,paired_counterfactual_image,coordinate,prediction_flip,50,0.26
generation,stratified-step25,paired_counterfactual_image,count,generation_paired,50,0.04
generation,stratified-step25,paired_counterfactual_image,count,generation_sample,50,0.12
generation,stratified-step25,paired_counterfactual_image,count,prediction_flip,50,0.72
generation,stratified-step25,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,stratified-step25,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,stratified-step25,paired_counterfactual_image,ocr,prediction_flip,50,0.9
generation,stratified-step25,paired_counterfactual_image,shape,generation_paired,50,0.16
generation,stratified-step25,paired_counterfactual_image,shape,generation_sample,50,0.41
generation,stratified-step25,paired_counterfactual_image,shape,prediction_flip,50,0.52
generation,stratified-step25,paired_counterfactual_image,spatial,generation_paired,50,0.0
generation,stratified-step25,paired_counterfactual_image,spatial,generation_sample,50,0.5
generation,stratified-step25,paired_counterfactual_image,spatial,prediction_flip,50,0.0
generation,stratified-step25,vision,overall,generation_paired,300,0.03666666666666667
generation,stratified-step25,vision,overall,generation_sample,300,0.19333333333333333
generation,stratified-step25,vision,overall,prediction_flip,300,0.45666666666666667
generation,stratified-step25,vision,color,generation_paired,50,0.02
generation,stratified-step25,vision,color,generation_sample,50,0.13
generation,stratified-step25,vision,color,prediction_flip,50,0.34
generation,stratified-step25,vision,coordinate,generation_paired,50,0.0
generation,stratified-step25,vision,coordinate,generation_sample,50,0.0
generation,stratified-step25,vision,coordinate,prediction_flip,50,0.26
generation,stratified-step25,vision,count,generation_paired,50,0.04
generation,stratified-step25,vision,count,generation_sample,50,0.12
generation,stratified-step25,vision,count,prediction_flip,50,0.72
generation,stratified-step25,vision,ocr,generation_paired,50,0.0
generation,stratified-step25,vision,ocr,generation_sample,50,0.0
generation,stratified-step25,vision,ocr,prediction_flip,50,0.9
generation,stratified-step25,vision,shape,generation_paired,50,0.16
generation,stratified-step25,vision,shape,generation_sample,50,0.41
generation,stratified-step25,vision,shape,prediction_flip,50,0.52
generation,stratified-step25,vision,spatial,generation_paired,50,0.0
generation,stratified-step25,vision,spatial,generation_sample,50,0.5
generation,stratified-step25,vision,spatial,prediction_flip,50,0.0
generation,stratified-step50,paired_counterfactual_image,overall,generation_paired,300,0.23333333333333334
generation,stratified-step50,paired_counterfactual_image,overall,generation_sample,300,0.3883333333333333
generation,stratified-step50,paired_counterfactual_image,overall,prediction_flip,300,0.7066666666666667
generation,stratified-step50,paired_counterfactual_image,color,generation_paired,50,0.14
generation,stratified-step50,paired_counterfactual_image,color,generation_sample,50,0.37
generation,stratified-step50,paired_counterfactual_image,color,prediction_flip,50,0.72
generation,stratified-step50,paired_counterfactual_image,coordinate,generation_paired,50,0.02
generation,stratified-step50,paired_counterfactual_image,coordinate,generation_sample,50,0.17
generation,stratified-step50,paired_counterfactual_image,coordinate,prediction_flip,50,0.42
generation,stratified-step50,paired_counterfactual_image,count,generation_paired,50,0.02
generation,stratified-step50,paired_counterfactual_image,count,generation_sample,50,0.21
generation,stratified-step50,paired_counterfactual_image,count,prediction_flip,50,0.72
generation,stratified-step50,paired_counterfactual_image,ocr,generation_paired,50,0.0
generation,stratified-step50,paired_counterfactual_image,ocr,generation_sample,50,0.0
generation,stratified-step50,paired_counterfactual_image,ocr,prediction_flip,50,0.78
generation,stratified-step50,paired_counterfactual_image,shape,generation_paired,50,0.44
generation,stratified-step50,paired_counterfactual_image,shape,generation_sample,50,0.69
generation,stratified-step50,paired_counterfactual_image,shape,prediction_flip,50,0.82
generation,stratified-step50,paired_counterfactual_image,spatial,generation_paired,50,0.78
generation,stratified-step50,paired_counterfactual_image,spatial,generation_sample,50,0.89
generation,stratified-step50,paired_counterfactual_image,spatial,prediction_flip,50,0.78
generation,stratified-step50,vision,overall,generation_paired,300,0.23333333333333334
generation,stratified-step50,vision,overall,generation_sample,300,0.3883333333333333
generation,stratified-step50,vision,overall,prediction_flip,300,0.7066666666666667
generation,stratified-step50,vision,color,generation_paired,50,0.14
generation,stratified-step50,vision,color,generation_sample,50,0.37
generation,stratified-step50,vision,color,prediction_flip,50,0.72
generation,stratified-step50,vision,coordinate,generation_paired,50,0.02
generation,stratified-step50,vision,coordinate,generation_sample,50,0.17
generation,stratified-step50,vision,coordinate,prediction_flip,50,0.42
generation,stratified-step50,vision,count,generation_paired,50,0.02
generation,stratified-step50,vision,count,generation_sample,50,0.21
generation,stratified-step50,vision,count,prediction_flip,50,0.72
generation,stratified-step50,vision,ocr,generation_paired,50,0.0
generation,stratified-step50,vision,ocr,generation_sample,50,0.0
generation,stratified-step50,vision,ocr,prediction_flip,50,0.78
generation,stratified-step50,vision,shape,generation_paired,50,0.44
generation,stratified-step50,vision,shape,generation_sample,50,0.69
generation,stratified-step50,vision,shape,prediction_flip,50,0.82
generation,stratified-step50,vision,spatial,generation_paired,50,0.78
generation,stratified-step50,vision,spatial,generation_sample,50,0.89
generation,stratified-step50,vision,spatial,prediction_flip,50,0.78
